"title","number","date","keywords","link"
NA,"1995.35.9500","1995-08-25","Länderspiegel, , Bundesregierung, CDU, SPD, Siegfried Lenz , Bürgerinitiative, Minderheit, Mülldeponie, Flensburg","http://www.zeit.de/1995/35/Schietig"
NA,"1995.35.9501","1995-08-25","Politik, , Anwar al-Sadat, China, Feminismus, Frauenbewegung, Vatikan, Dänemark, Indien, Israel, Nairobi, Peking, Philippinen, Taiwan, Tibet, Kopenhagen, New York, Afrika, Kairo","http://www.zeit.de/1995/35/Der_lange_Marsch_zur_Gleichheit"
NA,"1995.35.9502","1995-08-25","Politik, , Marcel Reich-Ranicki, Helmut Kohl, Christa Wolf, Ernst Jünger, Greenpeace, Heinrich Heine, Jürgen Habermas, DDR, Kampfhund, Republik, Auschwitz, Berlin","http://www.zeit.de/1995/35/Die_Einsamkeit_des_Trommlers"
NA,"1995.35.9503","1995-08-25","Politik, , Bundesregierung, Opel, Ministerium, Politikwissenschaft, Berlin, Bonn, Eisenach, Potsdam, Rüsselsheim","http://www.zeit.de/1995/35/Zeit_zum_Entruempeln"
NA,"1995.35.9504","1995-08-25","Politik, , John F. Kennedy, George W.  Bush, Saddam Hussein, Waffen, Boris Jelzin, Abrüstung, Abschreckung, Atombombe, Atomwaffe, Massenvernichtungswaffe, Nuklearwaffe, Pentagon, Robert McNamara, Schach, Streitkräfte, USA, Weltbank, China, Großbritannien, Indien, Irak, Iran, Israel, Pakistan, Russland, Washington D.C","http://www.zeit.de/1995/35/Eine_Welt_ohne_Bombe"
NA,"1995.35.9505","1995-08-25","Politik, , Kolumbien, Kokain, Bogotá, Washington D.C., Wien","http://www.zeit.de/1995/35/Unter_dem_Fluch_des_Kokains"
NA,"1995.35.9506","1995-08-25","Politik, , CDU, Atomtest, Butros Butros Ghali, Ingvar Carlsson, Johannes Paul II., Mobutu Sese Seko, Simbabwe, Srebrenica, Afrika, Bayern, Washington D.C","http://www.zeit.de/1995/35/Worte_der_Woche"
NA,"1995.35.9507","1995-08-25","Politik, , Bosnien, Brand, Soldat, Bosnien und Herzegowina, Sarajevo, Saudi Arabien","http://www.zeit.de/1995/35/Wir_sind_die_wilden_Tiere_des_Krieges"
NA,"1995.35.9508","1995-08-25","Politik, , Gulag, Japan, Ostasien, Russland, Sowjetunion, Nordkorea, USA, Alaska, Hokkaido, Moskau","http://www.zeit.de/1995/35/Hoffen_auf_den_Feind_von_gestern"
NA,"1995.35.9509","1995-08-25","Politik, , Sprache, Israel, Abitur, Deutschunterricht, Französisch, Gymnasium, Schüleraustausch, England, Irak, Stade, Bergen-Belsen, Europa, Hamburg, Jerusalem, Osteuropa","http://www.zeit.de/1995/35/Ganz_normale_Sprache"
NA,"1995.35.9510","1995-08-25","Politik, , China, Henry Kissinger, China, Deng Xiaoping, Rita Süssmuth, UN-Sicherheitsrat, WTO, Ausnahmezustand, Rakete, Sprengsatz, Iran, Pakistan, Taiwan, USA, Vietnam, Peking, Asien, Hiroshima, Nagasaki, Washington D.C","http://www.zeit.de/1995/35/Land_der_Henker"
NA,"1995.35.9511","1995-08-25","Politik, , Saddam Hussein, Irak, Diebstahl, Diplomat, Eigentum, Flüchtling, Jordanien, Rüstungsindustrie, Vereinte Nationen, Kuba, Amman, Bagdad, Haifa","http://www.zeit.de/1995/35/Das_Volk_muss_entscheiden"
NA,"1995.35.9512","1995-08-25","Politik, , Bill Clinton, Jimmy Carter, Richard Holbrooke, USA, Dean Acheson, Walter Mondale, Jugoslawien, Vietnam, Balkan, Washington D.C., Europa, Hamburg, Sarajevo, Südostasien","http://www.zeit.de/1995/35/Kleinbeigeben_ist_seine_Sache_nicht"
NA,"1995.35.9513","1995-08-25","Politik, , Krieg, Otto von Bismarck, Kultusministerium, Papst, Vatikan, Vivendi, Bayern, Berlin","http://www.zeit.de/1995/35/Krieg_gegen_die_Katholiken"
NA,"1995.35.9514","1995-08-25","Politik, , Vhb_Festival, Festival, Yehudi Menuhin, Peter Glotz, Reiner Kunze, Europa, Bayern, Brüssel, Sachsen","http://www.zeit.de/1995/35/Festival"
