"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"949",-0.000546195292748684,413,12,8,-4.7147,0.3996,418,-4.3151,0.3716,-3.8755,-3.5039
"950",-0.000540292940835304,407,6,9,-2.4923,1.0655,420,-1.4268,1.0415,-2.4486,-1.4071
"951",-0.0462264005345752,1598,31,40,-6.3185,4.1454,1602,-2.1731,3.3774,-5.8724,-2.495
"952",0.057688857204958,285,5,8,-0.7596,1.9708,289,1.2112,1.8733,-0.7452,1.1281
"953",0.0274024066806529,259,8,7,-0.8971,0.4586,263,-0.4385,0.4386,-0.8683,-0.4297
"954",-0.012558609730913,1082,9,22,-2.2133,0.6982,1085,-1.5151,0.1169,-1.9853,-1.8684
"955",0.056618633075229,566,15,17,-2.1771,2.5419,572,0.3648,2.4166,-1.972,0.4446
"956",0.0267226645451994,1012,19,30,-4.8034,2.1804,1017,-2.623,1.8499,-4.3703,-2.5204
"957",0.0554819276051233,1128,15,35,-3.1813,2.6653,1130,-0.516,1.6602,-3.1405,-1.4803
"958",-0.0206403943015408,1300,45,29,-9.6821,2.1837,1304,-7.4984,1.9917,-6.468,-4.4763
"959",0.0244540423161003,1347,16,23,-6.2042,1.1485,1352,-5.0557,0.8951,-4.9528,-4.0577
"960",0.0584914562738729,547,17,25,-2.2197,2.1416,550,-0.0781000000000001,1.974,-2.038,-0.0640000000000003
"961",0.0470736722539152,1017,27,30,-7.0093,2.8875,1021,-4.1218,2.6115,-6.9026,-4.2911
"962",0.023323241193422,257,4,8,-0.2457,0.2578,261,0.0121,0.2338,-0.1935,0.0403
"963",-0.0236146263388788,953,14,41,-3.9805,2.0205,957,-1.96,1.7219,-3.6442,-1.9223
"964",0.00494080715495614,146,5,10,-2.1915,0.2704,148,-1.9211,0.2344,-1.1819,-0.9475
"965",-0.0819267622771961,562,13,12,-5.9414,0.3436,566,-5.5978,0.2325,-5.5453,-5.3128
"966",-0.0171067285729779,1231,21,31,-4.3173,1.5961,1238,-2.7212,1.1646,-3.6849,-2.5203
"967",0.0474049967734416,1011,17,36,-5.3059,1.7091,1014,-3.5968,1.5891,-4.2534,-2.6643
"968",0.00178885438199983,125,0,5,0,0.02,129,0.02,0,0,0
"969",-0.010362595922638,383,6,14,-2.0609,1.8261,387,-0.2348,1.0469,-1.991,-0.9441
"970",-0.0242077573773652,145,5,4,-1.1718,0.5511,147,-0.6207,0.5391,-1.0995,-0.5604
"971",0.000110969316431115,592,9,29,-2.4192,0.9999,595,-1.4193,0.7463,-2.146,-1.3997
"972",-0.0115368973298717,990,25,65,-7.0575,3.2615,994,-3.796,2.7274,-6.449,-3.7216
