"id","qdap_value_ampl","qdap_nword"
"25609","-7.8693","1041"
"25610","-0.7036","1378"
"25611","-0.59826","1333"
"25612","-7.98776","1289"
"25613","-2.0174","985"
"25614","-1.67608","1073"
"25615","-6.1762","414"
"25616","-1.14898","207"
"25617","-6.79016","2187"
"25618","-4.0368","585"
"25619","-3.37638","512"
"25620","0.3468","1823"
"25621","-3.0121","450"
"25622","-1.9919","248"
"25623","-1.55066","567"
"25624","0.2841","449"
"25625","-2.91536","1026"
"25626","-2.76024","723"
"25627","-0.77472","708"
"25628","-14.5999","5353"
"25629","-3.00468","752"
"25630","2.8576","959"
"25631","0.35996","420"
"25632","1.96762","1093"
"25633","0.03264","310"
"25634","-0.08656","1076"
"25635","-3.48728","1806"
"25636","-8.94638","1208"
"25637","-5.4274","833"
"25638","-4.1772","1164"
"25639","-3.86286","1117"
"25640","-1.3667","381"
"25641","1.18982","927"
"25642","-0.9393","448"
"25643","-3.95592","1769"
"25644","-0.8301","111"
"25645","-0.63694","641"
"25646","0.90196","300"
"25647","3.6863","887"
"25648","-0.88632","611"
"25649","-0.53726","474"
"25650","1.3006","221"
"25651","-3.52334","754"
