"id","qdap_value_ampl","qdap_nword"
"30315","-1.7988","1532"
"30316","-13.8387","1651"
"30317","-3.26878","1280"
"30318","-3.1332","281"
"30319","-2.13696","577"
"30320","1.2747","1068"
"30321","-3.36206","736"
"30322","-7.6179","1190"
"30323","-2.32164","687"
"30324","-6.2038","1520"
"30325","-2.1601","272"
"30326","-7.7314","1341"
"30327","-4.6828","702"
"30328","-4.42552","1159"
"30329","-0.2051","378"
"30330","0.50572","404"
"30331","-3.37622","772"
"30332","-9.10742","1999"
"30333","-1.1915","319"
"30334","-1.38972","1249"
"30335","-1.27256","302"
"30336","-2.0279","1097"
"30337","-1.85286","310"
"30338","-4.11004","1295"
"30339","-7.179","801"
"30340","-2.39944","1666"
"30341","-24.78942","4349"
"30342","-7.7833","1168"
"30343","-4.2471","460"
"30344","-6.41448","816"
"30345","-1.7694","203"
"30346","1.32096","1690"
"30347","-0.00510000000000009","613"
"30348","-1.7484","221"
"30349","-2.542","221"
"30350","-12.5125","2894"
"30351","-0.50936","2121"
"30352","-2.92718","1225"
"30353","1.43466","374"
"30354","-2.0797","684"
"30355","2.58762","1574"
"30356","-10.1297","1629"
"30357","0.8537","323"
"30358","-2.9816","146"
"30359","-1.75216","189"
"30360","-8.3166","1364"
