"id","Inflation","InflationMutationen"
"22048","0","0"
"22049","0","0"
"22050","0","0"
"22051","0","0"
"22052","0","0"
"22053","0","0"
"22054","0","0"
"22055","0","0"
"22056","0","0"
"22057","0","0"
"22058","0","0"
"22059","1","1"
"22060","0","0"
"22061","0","0"
"22062","0","0"
"22063","0","0"
"22064","0","0"
"22065","0","0"
"22066","1","1"
"22067","0","0"
"22068","0","0"
"22069","0","0"
"22070","0","0"
"22071","0","0"
"22072","0","0"
"22073","0","0"
"22074","0","0"
"22075","0","0"
"22076","0","0"
"22077","0","0"
"22078","0","0"
"22079","0","0"
"22080","0","0"
"22081","0","0"
"22082","0","0"
"22083","0","0"
"22084","0","0"
"22085","0","0"
"22086","0","0"
"22087","0","0"
"22088","1","1"
"22089","0","0"
"22090","1","1"
"22091","0","0"
"22092","0","0"
"22093","1","1"
"22094","0","0"
"22095","0","0"
"22096","0","0"
"22097","0","0"
"22098","0","0"
"22099","0","0"
"22100","0","0"
"22101","0","0"
