"id","qdap_value_ampl","qdap_nword"
"26847","-4.65778","591"
"26848","1.60002","289"
"26849","-0.47182","244"
"26850","-5.17292","989"
"26851","-4.30436","1266"
"26852","-3.79584","528"
"26853","-1.3484","208"
"26854","-3.91306","431"
"26855","0.0545","219"
"26856","-9.7972","516"
"26857","-9.26308","1384"
"26858","-7.10976","1765"
"26859","-3.2495","541"
"26860","-1.97412","1144"
"26861","-2.33358","306"
"26862","10.13542","4288"
"26863","14.12438","1802"
"26864","-2.52046","687"
"26865","0.58936","169"
"26866","-10.12042","869"
"26867","1.2837","133"
"26868","-4.49388","2083"
"26869","0.7761","251"
"26870","1.0729","1454"
"26871","-0.47432","260"
"26872","-6.48866","2546"
"26873","-5.5273","654"
"26874","-0.13718","1637"
"26875","1.6667","215"
"26876","-4.5808","1665"
"26877","-1.96282","590"
"26878","0","9"
