"id","value","nword"
"1000",-0.0496061615023054,278
"1001",-0.0772302210085989,243
"1002",-0.0456803409399174,1426
"1003",0.0243990838786551,2873
"1004",-0.0067731509484502,549
"1005",-0.083057249037318,340
"1006",-0.0425151696409139,371
"1007",0.0556578858889547,344
"1008",-0.00955195367474764,884
"1009",-0.0172921989921872,1233
"1010",-0.0762510515486941,1946
"1011",-0.11646145232763,1150
"1012",0.0327390664281716,748
"1013",-0.0438600120281102,519
"1014",-0.0250729521200748,1028
"1015",-0.00413092302556921,2316
"1016",0.0156541164656087,690
"1017",-0.0590827858089593,190
"1018",-0.0333933939559078,379
"1019",0.0482288503851035,1901
"1020",0.0332327899685303,1179
"1021",0.0626439597259053,710
"1022",0.0572259886392862,874
"1023",-0.0440986655999057,208
"1024",-0.0432769431932836,362
"1025",0.0731766361366194,1180
"993",0.0370817764930736,1393
"994",-0.0286731799771145,1352
"995",0.0937957152580137,787
"996",0.0411602115569667,1038
"997",0.0182701316848535,1027
"998",0.0402356817999905,1001
"999",-0.0546385543958547,3234
