"id","qdap_value_ampl","qdap_nword"
"31199","-3.24778","935"
"31200","-2.9543","397"
"31201","-7.84112","749"
"31202","-0.1768","429"
"31203","-1.49698","1530"
"31204","0.22814","231"
"31205","-2.0778","837"
"31206","-1.377","404"
"31207","1.13674","410"
"31208","-1.5732","293"
"31209","0.5315","294"
"31210","-1.23016","695"
"31211","-5.23096","1000"
"31212","-0.0900200000000001","1105"
"31213","-1.1204","597"
"31214","-4.68628","667"
"31215","-3.81976","741"
"31216","-5.3136","701"
"31217","-0.2416","964"
"31218","-3.68072","1326"
"31219","3.55236","1535"
"31220","-2.35182","574"
"31221","-0.6418","728"
"31222","-1.3787","1758"
"31223","-4.76644","799"
"31224","-0.5753","227"
"31225","-0.27836","1669"
"31226","-0.6806","560"
"31227","-0.1811","215"
"31228","3.7759","479"
"31229","-6.41074","2058"
"31230","-2.15914","274"
"31231","-1.05558","1412"
"31232","2.7089","647"
"31233","4.44234","1251"
"31234","-2.5858","1695"
"31235","-0.3386","228"
"31236","-5.85036","561"
"31237","-1.2033","350"
"31238","0.5351","149"
"31239","-5.87018","1523"
"31240","6.34566","967"
"31241","-2.8777","342"
"31242","1.9375","663"
"31243","0.0594","248"
"31244","0.2026","225"
"31245","-2.68126","902"
"31246","-2.1064","166"
"31247","-1.23444","197"
"31248","-2.94254","151"
"31249","-2.82928","245"
"31250","-1.21198","248"
"31251","1.1234","231"
"31252","-8.52344","2865"
"31253","-1.0099","218"
"31254","-7.3673","1713"
"31255","-3.56978","1135"
