"id","qdap_value_ampl","qdap_nword"
"51074","-10.35308","1067"
"51075","-2.27022","2906"
"51076","-4.83236","599"
"51077","-5.48044","1429"
"51078","-4.86028","511"
"51079","1.31942","1375"
"51080","-0.5919","1205"
"51081","-12.57762","3539"
"51082","-6.72368","1840"
"51083","-1.6051","1387"
"51084","-0.37416","1307"
"51085","-2.21644","1630"
"51086","-3.78706","712"
"51087","-5.73082","1734"
"51088","-0.2582","625"
"51089","-6.24834","1406"
"51090","4.96652","1410"
"51091","-4.82084","1434"
"51092","-2.67068","2745"
"51093","-0.3524","212"
"51094","-0.25802","397"
"51095","-1.626","515"
"51096","-0.71284","766"
"51097","3.39274","1589"
"51098","0.722","701"
"51099","-3.0839","1172"
"51100","-2.90364","1020"
"51101","-0.329740000000001","2156"
"51102","-1.67564","915"
"51103","-2.4592","1752"
"51104","-8.36806","1474"
"51105","-0.60384","930"
"51106","-6.30092","859"
"51107","0.6138","595"
