"id","qdap_value_ampl","qdap_nword"
"27333","-0.9142","226"
"27334","-4.8377","1522"
"27335","1.2345","375"
"27336","-6.45796","1841"
"27337","-1.0231","399"
"27338","-2.61578","219"
"27339","-20.00808","2268"
"27340","-1.02928","555"
"27341","2.80238","792"
"27342","-0.5226","1120"
"27343","2.24074","1905"
"27344","1.58338","2050"
"27345","0.82186","357"
"27346","0.8095","230"
"27347","-5.6561","1120"
"27348","-4.96122","780"
"27349","1.71348","224"
"27350","-6.54596","935"
"27351","-18.8115","1275"
"27352","-3.97488","1163"
"27353","-3.18384","1211"
"27354","2.54348","4575"
"27355","-0.11778","410"
"27356","0.82746","653"
"27357","-2.8394","216"
"27358","-2.60308","669"
"27359","-1.1612","613"
"27360","0.8224","307"
"27361","-4.4748","658"
"27362","-0.3936","880"
"27363","0.22578","211"
"27364","-2.3547","178"
"27365","-5.93296","1358"
"27366","-2.40502","391"
"27367","-12.02128","1741"
"27368","-0.55228","152"
"27369","-1.78562","386"
"27370","-1.5539","508"
"27371","-0.77992","431"
"27372","-8.59854","1558"
"27373","-4.66496","1160"
"27374","-5.90796","977"
"27375","-3.23034","1311"
"27376","-0.9029","269"
"27377","-2.31132","313"
"27378","-0.25254","257"
"27379","-0.8491","113"
"27380","-6.01272","2102"
