"id","Inflation","InflationMutationen"
"26807","0","0"
"26808","0","0"
"26809","0","0"
"26810","0","0"
"26811","0","0"
"26812","0","0"
"26813","0","0"
"26814","0","0"
"26815","0","0"
"26816","0","0"
"26817","1","1"
"26818","0","0"
"26819","0","0"
"26820","0","0"
"26821","1","1"
"26822","0","0"
"26823","0","0"
"26824","0","0"
"26825","0","0"
"26826","0","0"
"26827","0","0"
"26828","0","0"
"26829","0","0"
"26830","0","0"
"26831","0","0"
"26832","0","0"
"26833","0","0"
"26834","0","0"
"26835","0","0"
"26836","1","1"
"26837","0","0"
"26838","0","0"
"26839","1","1"
"26840","0","0"
"26841","0","0"
"26842","1","1"
"26843","0","0"
"26844","0","1"
"26845","0","0"
"26846","0","0"
