"id","qdap_value_ampl","qdap_nword"
"26771","0.14618","1000"
"26772","-6.95056","1890"
"26773","-5.04798","1209"
"26774","0.362","257"
"26775","-1.29332","1216"
"26776","-0.83078","337"
"26777","-0.0512799999999999","4595"
"26778","-3.06256","1095"
"26779","-5.63706","578"
"26780","0.55308","228"
"26781","-7.41834","2050"
"26782","-1.20638","367"
"26783","-0.36682","366"
"26784","-4.28234","1760"
"26785","1.90378","687"
"26786","-1.4991","382"
"26787","0.1167","311"
"26788","-3.71384","1274"
"26789","-0.47546","223"
"26790","0.05114","2045"
"26791","-4.5985","1720"
"26792","-0.9253","679"
"26793","2.45586","1408"
"26794","-2.5092","829"
"26795","0.4089","161"
"26796","-0.8447","726"
"26797","-2.94994","259"
"26798","-2.60658","954"
"26799","-0.2512","177"
"26800","0.02778","263"
"26801","0.05892","444"
"26802","-2.69632","1034"
"26803","0.4487","177"
"26804","NaN","3583"
"26805","1.26192","1407"
"26806","-1.8702","470"
