"id","qdap_value_ampl","qdap_nword"
"22145","-10.40992","1452"
"22146","-8.89884","867"
"22147","0.004","119"
"22148","-1.5216","1190"
"22149","-0.44638","467"
"22150","0.75242","414"
"22151","2.3865","829"
"22152","-13.84188","4603"
"22153","-0.6615","157"
"22154","-4.99166","2295"
"22155","-0.75588","206"
"22156","-2.23546","591"
"22157","1.1041","574"
"22158","1.6175","402"
"22159","-1.1188","646"
"22160","-0.44618","1211"
"22161","-2.2315","202"
"22162","-8.33554","432"
"22163","-3.01724","621"
"22164","0.90674","416"
"22165","-0.14174","416"
"22166","-7.19528","2000"
"22167","-1.86106","157"
"22168","0.4494","507"
"22169","-16.7392","4370"
"22170","-0.86214","526"
"22171","0.96436","990"
"22172","0.993","207"
"22173","-0.86416","260"
"22174","-7.65342","1281"
"22175","0.7384","1586"
"22176","0.004","10"
"22177","-2.09386","511"
"22178","-2.79212","1133"
"22179","-0.72594","726"
"22180","-1.66582","614"
"22181","-1.8646","320"
"22182","-0.1428","117"
"22183","-0.75804","876"
"22184","-0.38056","353"
"22185","-0.6714","385"
"22186","-5.8522","653"
"22187","-2.4497","493"
"22188","-1.9132","212"
"22189","-1.0604","155"
"22190","-3.85598","758"
"22191","1.53364","1039"
