"id","qdap_value_ampl","qdap_nword"
"30936","-9.70062","596"
"30937","-0.48652","510"
"30938","0.162","597"
"30939","-7.85406","2196"
"30940","-3.62736","868"
"30941","1.9049","575"
"30942","-2.67366","518"
"30943","0.50308","634"
"30944","-2.70682","492"
"30945","-9.4747","1379"
"30946","0.27356","676"
"30947","0.00850000000000012","868"
"30948","-2.32684","206"
"30949","1.325","642"
"30950","1.90868","567"
"30951","-2.92576","985"
"30952","-3.23602","1513"
"30953","-2.25104","278"
"30954","-1.23552","389"
"30955","-2.71438","229"
"30956","-6.34112","1752"
"30957","-2.5253","206"
"30958","4.6348","2398"
"30959","0.6214","50"
"30960","-0.47364","595"
"30961","-2.196","1004"
"30962","-1.00698","173"
"30963","-9.50266","3020"
"30964","-1.3506","790"
"30965","-6.441","1366"
"30966","-1.4557","183"
"30967","1.53552","622"
"30968","-1.43968","672"
"30969","2.03578","1208"
"30970","-1.5357","2368"
"30971","-0.2246","318"
"30972","-1.2325","74"
"30973","1.27026","152"
"30974","0.99816","190"
"30975","-4.71678","1648"
"30976","-5.49672","788"
"30977","-0.4029","244"
