"id","qdap_value_ampl","qdap_nword"
"57677","-0.00230000000000001","535"
"57678","-9.76818","1151"
"57679","-1.92694","543"
"57680","1.13132","908"
"57681","0.366","1384"
"57682","-1.29434","1681"
"57683","-7.27442","813"
"57684","1.10958","760"
"57685","-5.00918","721"
"57686","-14.69154","2072"
"57687","-8.88266","631"
"57688","-2.60508","772"
"57689","-2.2642","204"
"57690","-0.0344600000000001","361"
"57691","-5.221","5333"
"57692","0.42476","340"
"57693","-1.4099","521"
"57694","1.51562","550"
"57695","-1.88844","717"
"57696","-4.60274","1545"
"57697","1.1675","246"
"57698","-2.90444","1214"
"57699","-0.0937000000000002","3544"
"57700","-2.01428","1033"
"57701","-0.6447","302"
"57702","-0.6824","324"
"57703","1.21654","569"
"57704","0.83652","1574"
