"id","qdap_value_ampl","qdap_nword"
"27224","-2.9304","1271"
"27225","-7.11872","1744"
"27226","-0.9141","500"
"27227","-1.77746","385"
"27228","0.86886","272"
"27229","-5.94552","361"
"27230","-1.7143","829"
"27231","-1.75404","763"
"27232","-1.0097","407"
"27233","5.09358","1181"
"27234","-6.39402","804"
"27235","-0.82096","760"
"27236","-3.5727","764"
"27237","-0.7711","189"
"27238","0.2026","371"
"27239","0.7016","361"
"27240","-0.84932","1220"
"27241","0.2392","773"
"27242","2.7107","427"
"27243","2.5428","369"
"27244","-1.7128","258"
"27245","-5.53714","1687"
"27246","-0.404","393"
"27247","-3.53314","1066"
"27248","-1.12178","221"
"27249","-4.4402","226"
"27250","-0.3953","236"
"27251","1.54458","346"
"27252","-3.94834","678"
"27253","-1.3288","612"
"27254","2.11898","1963"
"27255","-3.70976","1020"
"27256","-0.00751999999999988","360"
"27257","0.4632","2012"
"27258","-0.86382","818"
"27259","-2.7367","228"
"27260","-0.1443","482"
"27261","-1.41898","542"
"27262","-8.48506","1132"
"27263","3.77132","1156"
"27264","-1.85778","735"
"27265","2.19216","348"
"27266","-2.53348","333"
"27267","-0.158","613"
"27268","2.3476","569"
"27269","0.39808","2200"
"27270","-5.91894","3083"
"27271","-3.0563","586"
"27272","-3.14934","1148"
"27273","-1.21756","209"
"27274","-2.11388","777"
"27275","0.4421","83"
"27276","0.37126","576"
"27277","0.0765800000000005","402"
"27278","-1.32624","431"
"27279","0.1369","112"
"27280","0.7862","111"
"27281","0","83"
"27282","0.8618","737"
"27283","-6.15504","838"
"27284","1.5176","557"
"27285","-4.32872","1597"
"27286","1.66414","928"
"27287","-0.1312","192"
"27288","-5.38546","1524"
"27289","-4.30342","697"
"27290","-1.41242","1345"
"27291","-0.4621","89"
"27292","-0.8725","99"
"27293","-2.3123","820"
"27294","-0.6007","122"
