"id","qdap_value_ampl","qdap_nword"
"26605","-1.89702","1863"
"26606","-3.02128","257"
"26607","-11.1822","1389"
"26608","-3.47324","609"
"26609","-13.52804","2055"
"26610","-9.03118","1147"
"26611","-5.29894","924"
"26612","-1.89552","1556"
"26613","-4.20378","886"
"26614","-3.04192","860"
"26615","1.02328","306"
"26616","-1.9947","1481"
"26617","0.6326","300"
"26618","-1.53894","1654"
"26619","-0.3701","362"
"26620","-3.6339","872"
"26621","-2.62792","1264"
"26622","-11.31268","4354"
"26623","-2.72404","1314"
"26624","-5.87892","1229"
"26625","-1.9868","258"
"26626","1.65468","578"
"26627","-5.43672","1091"
"26628","-2.0462","339"
"26629","3.1747","532"
"26630","-8.20272","1469"
"26631","-1.5302","205"
"26632","-4.44348","917"
"26633","2.31152","1517"
"26634","-4.5779","1238"
"26635","-6.0972","424"
"26636","-4.25364","2136"
"26637","-0.55156","365"
"26638","0.62714","216"
"26639","-0.489","450"
"26640","-1.53756","281"
"26641","0.2919","1102"
"26642","-4.35618","2033"
"26643","1.50382","576"
