"id","qdap_value_ampl","qdap_nword"
"42992","-1.4117","249"
"42993","-14.92576","1391"
"42994","-10.46768","1957"
"42995","-5.60512","1300"
"42996","2.38846","390"
"42997","0.57662","272"
"42998","-1.348","227"
"42999","-5.36666","1769"
"43000","-5.98626","4110"
"43001","-1.82178","325"
"43002","0.45886","224"
"43003","-0.78386","842"
"43004","-8.16358","1184"
"43005","-8.83858","1398"
"43006","-1.78188","1450"
"43007","-1.6035","74"
"43008","0.53718","1445"
"43009","-0.0801","241"
"43010","-0.84982","1067"
"43011","-14.91236","1437"
"43012","-1.0399","1004"
"43013","-1.1406","624"
"43014","-0.7239","817"
"43015","-0.0461","71"
"43016","-0.3228","337"
"43017","-3.42942","376"
"43018","-4.58346","4072"
"43019","0.1562","359"
"43020","-4.86242","849"
"43021","0.1783","174"
"43022","-3.65846","1508"
"43023","-1.287","1387"
"43024","-2.0869","319"
"43025","1.69438","1370"
"43026","-0.3485","572"
"43027","-2.974","257"
"43028","-5.12678","2467"
"43029","-1.15178","1023"
"43030","-2.0432","308"
"43031","1.225","178"
"43032","0.90468","576"
"43033","-6.57748","1026"
"43034","-4.76258","944"
"43035","0.7806","779"
"43036","-0.6877","195"
"43037","4.21986","1597"
"43038","-2.55436","646"
"43039","-4.10638","729"
"43040","0.90468","586"
"43041","-0.143","108"
"43042","0.467","90"
"43043","-5.80054","619"
"43044","-10.16476","1062"
