"title","number","date","keywords","link"
"Prozac-Präsident","2006.1.37625","2005-12-29","Politik, , Angela Merkel, Guido Westerwelle, Horst Köhler, FDP, Opfer, Präsident, Verlust, Wahl, Berlin","http://www.zeit.de/2006/01/Prozac-Praesident"
"Uli Sextro","2006.1.37626","2005-12-29","Politik, , Ausländer, Behörde, Gewalt, Drama, Flughafen, Nigeria, Schicksal, Belgrad, Düsseldorf, Istanbul, Nordrhein-Westfalen","http://www.zeit.de/2006/01/Uli_Sextro"
"Verteuerung","2006.1.37627","2005-12-29","Politik, , SPD, Ulla Schmidt, Arzneimittel, Euro, Gesundheitsminister, Gesundheitsreform, Gesundheitssystem, Mehrwertsteuer, Reform, Sozialversicherung, Steuer, Wahlkampf","http://www.zeit.de/2006/01/Verteuerung"
"Aber Norbert, das ist doch Lyrik!","2006.1.37628","2005-12-29","Politik, , Angela Merkel, Norbert Röttgen, CDU, BMW, SPD, Telekom, Unionsfraktion, WTO, Bundesgerichtshof, Gammelfleisch, Globalisierung, Shareholder-Value, Unternehmen, Volksparteien, Weltbank, Texas Pacific","http://www.zeit.de/2006/01/_Aber_Norbert_das_ist_doch_Lyrik_"
"geheimdienste: »Die CIA hat das Recht, jedes Gesetz zu brechen«","2006.1.37629","2005-12-29","International, geheimdienste, Innere Sicherheit, Innenpolitik, Terrorismus, Rechtsstaat, Recht, Politische Verfolgung, Folter, Ermittlungen, Medien, Debatten, Kriminalität, Bill Clinton, Osama bin Laden, CIA, Richard Clarke, Afghanistan, Geheimdienst, Irak, Kriegsgefangene, USA, World Trade Center, Anschlag, Europa, Gefängnis, Information, Syrien, Todesstrafe, Balkan, Osteuropa","http://www.zeit.de/2006/01/M__Scheuer"
"Gras drüber","2006.1.37630","2005-12-29","Politik, , CDU, Innenministerium, Bestattung, DDR, Kriegsgefangene, Oberbürgermeister, Ruhrgebiet, Stadt, Transport, Sowjetunion, Berlin, Brandenburg, Frankfurt an der Oder, Moskau","http://www.zeit.de/2006/01/Gras_drueber"
"2006: Einer für alle","2006.1.37631","2005-12-29","Politik, 2006, Wirtschaft und Konjunktur, Wirtschaft, Konjunktur, Wachstum, Volkswirtschaft, Verbraucher, Wirtschaftswachstum, Umfragen, Studien, Steuerreformen, Konsumverhalten","http://www.zeit.de/2006/01/01__leit_1_1_06"
"Die CIA hat das Recht, jedes Gesetz zu brechen","2006.1.37632","2005-12-29","Politik, , Scheuer, Bill Clinton, Osama bin Laden, CIA, Richard Clarke, Afghanistan, Geheimdienst, Irak, Kriegsgefangene, USA, Anschlag, Europa, Gefängnis, Information, Strafverfolgung, Syrien, Todesstrafe, Balkan, Osteuropa, Washington D.C","http://www.zeit.de/2006/01/_Die_CIA_hat_das_Recht_jedes_Gesetz"
"Bei aller Liebe","2006.1.37633","2005-12-29","Politik, , Susanne Osthoff, Liebe, CSU, Medien, Al-Dschasira, Country, Entführung, Geld, Nationalhymne, Irak, Steuer, Bayern, Berlin","http://www.zeit.de/2006/01/Bei_aller_Liebe"
"Hilfsmaschine","2006.1.37634","2005-12-29","Politik, , Erdbeben, Feiertag, Hilfsaktion, Hilfsorganisation, Korruption, Naturkatastrophe, Rupert Neudeck, Spendengeld, Tsunami, Vereinte Nationen, Welthungerhilfe, Indonesien, Pakistan, Südostasien, Bonn","http://www.zeit.de/2006/01/Hilfsmaschine"
"Einer für alle","2006.1.37635","2005-12-29","Politik, , Angela Merkel, Hans-Werner Sinn, Bill Clinton, CDU, Gerhard Schröder, Tony Blair, Börse, Chancengerechtigkeit, Geld, Mehrwertsteuer, Tarifrunde, Weiterbildung, China, Berlin, Pisa","http://www.zeit.de/2006/01/Einer_fuer_alle"
"Die Gutgelaunte","2006.1.37636","2005-12-29","Politik, , Angela Merkel, Gerhard Schröder, Ulla Schmidt, Horst Seehofer, SPD, CDU, CSU, Edmund Stoiber, Franz Müntefering, SPD-Fraktion, Ursula von der Leyen, Andrea Nahles, Karl Lauterbach, Volker Kauder, Walter Riester, Gesundheitsminister, Gesundheitsreform, Kanzleramt, Krankenkasse, Minister, Praxisgebühr, Reform, Rentenpolitik, Riester-Rente, Talkshow, Berlin","http://www.zeit.de/2006/01/Die_Gutgelaunte"
"Dass endlich a Rua is!","2006.1.37637","2005-12-29","Politik, , Edmund Stoiber, CSU, Ernst Hinsken, Franz Maget, Peter Ramsauer, Gerold Tandler, Markus Söder, Oskar Maria Graf, EU-Politik, Landtagswahl, Volksparteien, Bayern, Berlin, München, Wildbad Kreuth","http://www.zeit.de/2006/01/_Dass_endlich_a_Rua_is_"
