"id","qdap_value_ampl","qdap_nword"
"23615","1.50046","438"
"23616","-8.11866","1023"
"23617","-1.6676","366"
"23618","-1.2885","384"
"23619","-0.1291","808"
"23620","-12.62296","2773"
"23621","-0.5646","201"
"23622","2.17736","443"
"23623","-2.1706","1155"
"23624","-1.0961","622"
"23625","-0.8519","192"
"23626","-0.0574399999999998","512"
"23627","-0.2695","170"
"23628","-2.22508","203"
"23629","-6.58454","2400"
"23630","-1.5853","108"
"23631","-9.46074","1769"
"23632","1.75906","563"
"23633","0.004","46"
"23634","-1.87508","254"
"23635","0.64318","320"
"23636","-1.5121","519"
"23637","-2.7185","347"
"23638","0.32404","523"
"23639","-3.97802","1846"
"23640","-1.2792","395"
"23641","-2.17508","178"
"23642","-2.98748","757"
"23643","1.2032","1554"
"23644","-0.0473","208"
"23645","-5.9103","355"
"23646","2.42866","225"
"23647","0.02304","688"
"23648","0.6126","128"
"23649","0.18866","486"
"23650","-0.343","144"
"23651","0.19402","112"
"23652","0.05834","97"
"23653","0.33248","118"
"23654","1.27438","1232"
"23655","0.5185","213"
