"id","qdap_value_ampl","qdap_nword"
"32819","-8.57876","1542"
"32820","0.48116","680"
"32821","-1.3882","220"
"32822","-0.8558","220"
"32823","-2.95956","1963"
"32824","-2.8215","323"
"32825","2.67936","1352"
"32826","1.23366","374"
"32827","-3.63614","615"
"32828","-1.9036","598"
"32829","-5.87072","1893"
"32830","-2.77546","628"
"32831","-0.30984","521"
"32832","-2.51198","1633"
"32833","0.9056","725"
"32834","-7.97584","984"
"32835","-2.51358","923"
"32836","1.45638","1411"
"32837","-6.75322","777"
"32838","-2.01066","956"
"32839","0.24224","498"
"32840","0.0326000000000001","274"
"32841","0.63612","393"
"32842","0.10526","622"
"32843","-0.74826","265"
"32844","0.6579","251"
"32845","-5.17924","1254"
"32846","2.1689","2047"
"32847","-2.86314","675"
"32848","0.54","396"
"32849","4.3835","829"
"32850","-2.60016","1724"
"32851","-4.54452","1608"
"32852","-0.3763","157"
"32853","2.80914","1750"
"32854","-5.35972","1117"
"32855","0.012","170"
"32856","-8.14788","1179"
"32857","-2.22504","1501"
"32858","0.2615","1445"
"32859","-2.03612","764"
"32860","-0.7779","148"
"32861","-3.21636","1043"
"32862","-1.8582","265"
"32863","-2.0567","881"
"32864","-1.9217","155"
"32865","0.87278","860"
"32866","-0.51472","204"
"32867","-0.8624","531"
"32868","-5.06844","398"
"32869","-1.1148","341"
"32870","0.8592","166"
"32871","-0.6978","116"
"32872","-0.19466","515"
"32873","-4.70336","1205"
"32874","0.7818","186"
