"id","Inflation","InflationMutationen"
"24603","0","0"
"24604","0","0"
"24605","0","0"
"24606","0","0"
"24607","0","0"
"24608","0","0"
"24609","0","0"
"24610","0","0"
"24611","0","0"
"24612","0","0"
"24613","0","0"
"24614","0","0"
"24615","0","0"
"24616","0","0"
"24617","0","0"
"24618","0","0"
"24619","0","0"
"24620","0","0"
"24621","0","0"
"24622","0","0"
"24623","0","0"
"24624","1","1"
"24625","1","1"
"24626","0","0"
"24627","0","0"
"24628","0","0"
"24629","0","0"
"24630","0","0"
"24631","0","0"
"24632","0","0"
"24633","0","0"
"24634","1","1"
"24635","0","0"
"24636","0","0"
"24637","0","0"
"24638","0","0"
"24639","0","0"
"24640","0","0"
"24641","0","0"
"24642","0","0"
"24643","0","0"
"24644","1","1"
"24645","0","0"
"24646","0","0"
"24647","0","0"
"24648","0","0"
"24649","0","0"
"24650","0","0"
"24651","0","0"
"24652","0","0"
"24653","0","0"
