"","qdap_negator_rel_val_total","qdap_negator_value_rel_25","qdap_negator_value_rel_mean","qdap_negator_value_rel_50","qdap_negator_value_rel_75","qdap_negator_value_rel_sd","qdap_negator_value_rel_sum"
"1",-0.00225386742233577,-0.00369439519817403,-0.00137223216196821,-0.000865210513485976,0.000168064289285145,0.0043372134141693,-46.316975529
"2",-0.0020555024038659,-0.00437591781020734,-0.00202515359555728,-0.00129930678461538,0.000767351316883117,0.00422006735159488,-116.123552804
"3",-0.00199042818172052,-0.00487356810402246,-0.00187552974477097,-0.0015692651328152,0.000491429401666929,0.00408290177121038,-118.579758926
"4",-0.00217391929530449,-0.00418234811656795,-0.00171153031010233,-0.00101039738409286,0.00110423965051633,0.00408718646180194,-176.811378045
"5",-0.00212212660799949,-0.00501450555383938,-0.00268518454432195,-0.00219450421019108,0.0007679556790024,0.00704342838470398,-132.27002935
"6",-0.00184895323089655,-0.00436170534768769,-0.001849960618823,-0.000408472929594702,0.0013568658157424,0.0067739448557792,-139.638494857
"7",-0.00186455413527876,-0.00493521655458883,-0.00190876628705392,-0.00118191115223461,0.000689776737847491,0.00566121998295454,-119.99524593
"8",-0.00135715025984767,-0.00277053319954441,-0.000429338264842628,-0.000641386989226249,0.001422826288789,0.00408803358357016,-70.56095631
"9",-0.00186755410419795,-0.00365331223998765,-0.00187862596574977,-0.00143925053325697,0.00146360767191712,0.005066450658566,-111.929987681
"10",-0.00233358772383839,-0.00418723068427177,-0.00230486961763967,-0.00167640224508282,2.61590429651764e-05,0.0052941809496462,-178.643141023
"11",-0.00199896523513409,-0.00583810499678457,-0.00192520932218702,-0.00177236900657895,0.00144932413731826,0.00663357315708441,-129.323055887
"12",-0.00246464936636297,-0.0052273654196874,-0.00235261173461258,-0.00218225771689498,0.000873248489420607,0.00672858533113871,-191.796549041
"13",-0.00202342487727555,-0.00503428056597221,-0.00236179950297691,-0.00172227762195122,0.00154937996806283,0.00631528549524446,-120.375569374
"14",-0.0028302859556454,-0.00527140656898734,-0.0022800991264946,-0.00136483306939163,0.000631058909638554,0.00556196272788548,-146.317293049
"15",-0.00314148849236736,-0.00561712497327394,-0.00288482141474141,-0.00266848316666667,0.00120320275593668,0.00635734068591086,-164.428649179
"16",-0.00259844185177742,-0.00492815530684156,-0.00217613316035662,-0.00124858242768336,0.00169761651183674,0.00627112585541891,-187.490571815
"17",-0.00215148178511683,-0.0052309916039604,-0.00195132579969063,-0.00117760090743155,0.00193281557269076,0.00639757929248438,-112.148139531
"18",-0.00188099493692676,-0.00449637807478658,-0.0024951379485537,-0.00193447481173865,0.000241514736928969,0.00529400416658369,-156.478087808
"19",-0.00193916192204179,-0.00369360843008123,-0.00194704217497126,-0.000739192397145592,0.000790262730660166,0.00442991987068823,-110.815347197
"20",-0.00205896806078754,-0.00467279473755411,-0.00260947867518633,-0.00181772964249371,0.000188794869970986,0.0047665065675575,-118.956879712
"21",-0.00268668981404591,-0.00576509008429119,-0.00322274526696968,-0.0031074889015544,-7.52779385665529e-05,0.00538403326898991,-189.978523441
"22",-0.00272987026084194,-0.00669502270563587,-0.00283736860835439,-0.00254734458520179,0.000356518962266786,0.0051426708613537,-167.564896351
"23",-0.00382199850971141,-0.00768880432911018,-0.00431153335224446,-0.00316679512905379,-0.000368315891769148,0.00648181927000873,-361.285875126
"24",-0.00217943240216631,-0.00512337074701289,-0.00203038252225484,-0.00241867033158131,0.00101784360684808,0.00533485464926886,-165.194437787
"25",-0.00306811393049839,-0.00500813952236258,-0.00331370722905104,-0.00246334228182174,-0.000495611696597948,0.00454201517550872,-200.504313472
"26",-0.0026053465560659,-0.00547109165344468,-0.00274425196480934,-0.00247875499401198,0.00108907932515895,0.00614279220905525,-182.647820313
"27",-0.00232212188622821,-0.00591405057313174,-0.00251255990532448,-0.00275726665083123,0.00106888062090465,0.00611286554748082,-124.707233778
"28",-0.00245620305906385,-0.00551538354920436,-0.00235656318261957,-0.00207219782544861,0.00103779235678571,0.00532931573528504,-140.683942614
"29",-0.00207884807111971,-0.00420154805641505,-0.00199485593974429,-0.0017879261519685,0.000475297459354183,0.00432331870705376,-109.613501094
"30",-0.00282411952139403,-0.00628546894286785,-0.00312501633594714,-0.00236231351935932,0.000469490126351918,0.00584374399720622,-192.133323399
"31",-0.00229360373715323,-0.00605192172869911,-0.00265257425909181,-0.00197402923508752,0.00158876680231077,0.00592613973350357,-118.72610385
"32",-0.00374169814188986,-0.00759856651598121,-0.00381805560312702,-0.00295442960990248,4.22313238306456e-05,0.00560293663585953,-186.781829545
"33",-0.00392389919400395,-0.00677978056568779,-0.00371952634890237,-0.00333117091341991,-0.000339304398876404,0.00485263845977544,-280.350825714
"34",-0.00299843381389949,-0.00647094294718354,-0.00321563039876277,-0.00302468387389418,8.57941604890605e-05,0.0060192515936897,-206.619075682
"35",-0.00269688271672034,-0.0052254,-0.00304187256770486,-0.00215113481120332,0.000412843636871508,0.0056120483831619,-200.97170005
