"id","qdap_value_ampl","qdap_nword"
"40609","-0.1477","240"
"40610","1.89616","750"
"40611","-6.6676","1116"
"40612","-9.4871","1453"
"40613","-13.04102","2173"
"40614","3.6286","1443"
"40615","-7.24924","1233"
"40616","-13.25184","1682"
"40617","-1.96356","1234"
"40618","-0.8598","38"
"40619","-3.20996","783"
"40620","-0.1376","691"
"40621","-1.5858","383"
"40622","-5.82808","665"
"40623","1.86186","1138"
"40624","-1.4266","856"
"40625","-8.91284","1005"
"40626","-5.11328","1006"
"40627","-7.98892","1152"
"40628","-3.83698","866"
"40629","-1.38092","1385"
"40630","-0.77258","582"
"40631","-3.1176","694"
"40632","-5.22664","866"
"40633","-1.45336","464"
"40634","-7.1223","723"
"40635","-0.50952","612"
"40636","-8.1776","913"
"40637","-2.36644","1043"
"40638","-3.81152","448"
"40639","-1.17802","335"
"40640","0.1002","518"
"40641","-6.57476","895"
"40642","-3.32626","499"
"40643","-5.79972","944"
"40644","-1.3542","413"
"40645","-0.92814","332"
"40646","-2.6956","285"
"40647","-1.82354","595"
"40648","-5.93042","1326"
"40649","-1.0072","128"
"40650","0.95458","1280"
"40651","-0.82542","234"
"40652","-0.58358","244"
"40653","-2.5275","454"
"40654","-0.7689","245"
"40655","-1.6822","188"
"40656","1.491","509"
"40657","-3.48116","607"
"40658","0.0136","224"
"40659","1.17148","227"
"40660","0.4872","763"
"40661","-1.4542","1016"
"40662","0.8738","855"
"40663","-6.53216","968"
"40664","0.8614","280"
"40665","-1.68238","286"
"40666","-1.9196","1040"
"40667","-1.93474","642"
"40668","-11.29942","1856"
"40669","-1.70018","1084"
"40670","1.24138","183"
"40671","-2.20158","947"
"40672","-0.83068","937"
"40673","-0.93516","759"
"40674","3.70348","1144"
"40675","-2.53812","1071"
"40676","0.35524","299"
"40677","-7.33648","1534"
"40678","-9.03692","924"
"40679","0.00137999999999994","118"
"40680","-4.56484","868"
"40681","-1.99888","1325"
"40682","-0.8601","173"
"40683","-3.32646","942"
"40684","-2.7045","139"
"40685","-2.63592","999"
"40686","-2.17524","635"
"40687","-1.0077","137"
"40688","-3.15","223"
"40689","-9.54938","2453"
"40690","-1.1148","1343"
