"id","qdap_value_ampl","qdap_nword"
"24603","-1.10784","1890"
"24604","-7.16998","1929"
"24605","-5.9047","941"
"24606","0.31146","1547"
"24607","-2.23656","2364"
"24608","-1.6382","355"
"24609","-8.29278","1099"
"24610","-0.4805","173"
"24611","2.17376","1413"
"24612","4.11018","747"
"24613","-4.58876","1628"
"24614","-0.3709","323"
"24615","-7.7192","2041"
"24616","-0.97368","429"
"24617","-2.09682","1414"
"24618","0.0864","268"
"24619","-5.23614","2126"
"24620","-1.1621","1472"
"24621","-1.9997","943"
"24622","-2.08598","4210"
"24623","1.1335","930"
"24624","-3.32528","3211"
"24625","-2.37018","1490"
"24626","0.1678","137"
"24627","0.3119","125"
"24628","-0.3177","131"
"24629","-1.0709","99"
"24630","0.25706","278"
"24631","0.0113","42"
"24632","-1.4762","135"
"24633","-6.46058","1075"
"24634","-2.16066","444"
"24635","0.1278","208"
"24636","-0.89234","119"
"24637","3.02686","1914"
"24638","-5.32528","1300"
"24639","1.82288","956"
"24640","0.1831","45"
"24641","-2.3062","276"
"24642","-0.2615","76"
"24643","1.832","1297"
"24644","-1.05194","1092"
"24645","0.62648","1312"
"24646","-1.5406","93"
"24647","-1.59342","126"
"24648","1.08072","505"
"24649","-1.6633","480"
"24650","-1.1127","351"
"24651","1.1497","480"
"24652","2.3053","278"
"24653","-0.79832","509"
