"id","qdap_value_ampl","qdap_nword"
"49404","-3.55884","535"
"49405","-9.18508","2129"
"49406","-5.252","827"
"49407","-2.25004","1085"
"49408","-4.89972","1038"
"49409","-0.69376","1456"
"49410","-6.4931","1782"
"49411","-2.14338","398"
"49412","1.41822","399"
"49413","-5.1639","1407"
"49414","-4.74132","664"
"49415","-4.54032","843"
"49416","-3.90042","1581"
"49417","-0.0445600000000001","1101"
"49418","-0.7766","250"
"49419","-1.6262","1224"
"49420","-1.6732","969"
"49421","-14.06618","3703"
"49422","-1.37354","1108"
"49423","-4.07484","476"
"49424","-3.32182","1346"
"49425","-2.86282","1312"
"49426","0.0442999999999999","210"
"49427","0.4558","109"
"49428","-4.1439","869"
"49429","0.8452","487"
"49430","-3.49326","953"
"49431","-0.4171","196"
