"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"57242","-0.4029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57243","-0.234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57244","0.6393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57245","-4.1447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57246","-3.8744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57247","-5.9547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57248","-6.14424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57249","-2.10284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57250","-0.6458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57251","0.8576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57252","-1.7151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57253","-0.5026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57254","-2.5086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57255","-0.5577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57256","-8.9349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57257","-2.7802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57258","0.6192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57259","-3.5766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57260","-6.5938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57261","1.4572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57262","-1.8693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57263","1.8659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57264","-3.8078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57265","-1.5453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57266","1.4503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57267","-6.8495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57268","-0.4163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57269","-2.6514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57270","-1.2728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57271","-6.255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57272","-1.0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57273","-0.9556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57274","0.3624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57275","-3.8576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57276","0.7743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
