"id","Inflation","InflationMutationen"
"49285","0","0"
"49286","0","0"
"49287","0","0"
"49288","0","0"
"49289","0","0"
"49290","0","0"
"49291","0","0"
"49292","0","0"
"49293","0","0"
"49294","0","0"
"49295","0","0"
"49296","0","0"
"49297","0","0"
"49298","0","0"
"49299","0","0"
"49300","0","0"
"49301","0","0"
"49302","1","1"
"49303","0","0"
"49304","0","0"
"49305","0","0"
"49306","1","1"
"49307","0","0"
"49308","0","0"
"49309","0","0"
"49310","0","0"
"49311","0","0"
"49312","0","0"
"49313","0","0"
"49314","0","0"
"49315","0","0"
"49316","0","0"
"49317","1","1"
"49318","0","0"
"49319","0","0"
"49320","0","0"
"49321","0","0"
