"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"30676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
"30732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2004"
