"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"49478","-9.3933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49479","-1.6234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49480","-1.8658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49481","-6.2946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49482","2.1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49483","-3.1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49484","-5.5991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49485","-5.4105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49486","1.0264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49487","-2.0547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49488","-6.7556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49489","-0.4746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49490","-2.2415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49491","-1.1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49492","-10.0027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49493","-3.5186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49494","-0.2387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49495","-1.0259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49496","-0.3143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49497","-1.0543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49498","-5.5505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49499","-2.4755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49500","-8.53244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49501","-2.669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49502","1.1468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49503","-0.8252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
