"id","qdap_value_ampl","qdap_nword"
"56424","-1.48634","582"
"56425","-4.20676","528"
"56426","-3.30246","823"
"56427","-8.19582","2504"
"56428","7.76084","2085"
"56429","-1.92428","484"
"56430","0.313","1433"
"56431","2.08286","313"
"56432","-1.3521","1075"
"56433","-0.8434","528"
"56434","-10.77566","1090"
"56435","-1.15048","512"
"56436","-4.17456","891"
"56437","-0.3639","237"
"56438","-18.97882","3843"
"56439","-10.33694","2863"
"56440","-4.97466","2097"
"56441","-2.71322","2272"
"56442","-0.58886","662"
"56443","-3.59982","1272"
"56444","-5.37004","913"
"56445","-4.4493","1026"
"56446","-2.6983","691"
"56447","3.79792","1569"
"56448","0.0208","281"
"56449","-5.09576","1115"
"56450","1.1588","404"
"56451","-2.07122","1902"
"56452","-0.40524","821"
"56453","2.11108","352"
"56454","-2.73004","2717"
"56455","-1.22778","600"
"56456","-0.20918","1085"
"56457","-3.61068","1264"
