"id","qdap_value_ampl","qdap_nword"
"46429","-1.52922","523"
"46430","-2.66668","558"
"46431","-0.79164","1025"
"46432","-8.73532","3183"
"46433","-1.4438","746"
"46434","0.9875","215"
"46435","-0.57112","2060"
"46436","-0.31694","642"
"46437","-1.31832","310"
"46438","-1.4911","1041"
"46439","0","21"
"46440","-0.2528","103"
"46441","-0.65698","129"
"46442","-3.8086","732"
"46443","-0.0941199999999999","651"
"46444","0","4"
"46445","0","4"
"46446","0","4"
"46447","-0.5045","51"
"46448","0","30"
"46449","0.016","65"
"46450","-1.3487","26"
"46451","0.2299","330"
"46452","-0.0048","46"
"46453","-7.55554","1049"
"46454","-0.90252","38"
"46455","0.35554","69"
"46456","-1.9754","502"
"46457","4.7955","409"
"46458","-0.0765000000000006","2436"
"46459","-5.72422","1579"
"46460","-2.32476","947"
"46461","-0.80628","767"
"46462","1.16502","699"
"46463","-2.6079","236"
"46464","0","9"
"46465","-0.1022","253"
"46466","0","26"
"46467","-0.0096","25"
"46468","0","27"
"46469","0.49148","1085"
"46470","-0.3489","23"
"46471","0.6428","186"
"46472","-0.6898","73"
"46473","-1.7205","301"
"46474","-0.5914","44"
"46475","-0.23628","739"
"46476","-4.94528","1372"
"46477","-0.0056","27"
"46478","0","7"
"46479","-0.8606","122"
"46480","0.2064","104"
"46481","0","6"
"46482","-2.32816","380"
"46483","-0.92374","1033"
"46484","0","30"
"46485","-5.06538","1587"
"46486","-4.65826","1983"
"46487","-10.5391","2287"
"46488","-4.94798","971"
"46489","-1.46262","1394"
"46490","-6.4031","645"
"46491","-3.4587","823"
"46492","0","19"
"46493","-1.2999","486"
"46494","-9.50558","760"
"46495","-0.60464","509"
"46496","1.2819","223"
"46497","-1.04344","741"
"46498","2.8153","597"
"46499","-0.93402","935"
"46500","-8.81028","1180"
"46501","-4.75544","2363"
"46502","-4.59704","1431"
"46503","0","4"
"46504","-0.3621","38"
"46505","-2.0839","204"
"46506","-7.59144","3394"
"46507","-4.29906","867"
"46508","-0.6206","203"
"46509","0.723","352"
"46510","-3.9943","527"
"46511","0.95734","2001"
"46512","-0.6382","125"
"46513","-3.59416","1254"
"46514","-1.76064","1006"
"46515","0","5"
"46516","-2.0528","1637"
"46517","0","4"
"46518","1.76762","1607"
"46519","2.15596","790"
"46520","-2.1739","217"
"46521","-0.0565600000000001","1902"
"46522","-1.3848","965"
"46523","-4.06654","567"
"46524","-4.3597","444"
"46525","-3.57572","1100"
"46526","0.0032","106"
