"id","Inflation","InflationMutationen"
"53488","0","0"
"53489","0","0"
"53490","0","0"
"53491","0","0"
"53492","0","0"
"53493","0","0"
"53494","0","0"
"53495","0","0"
"53496","0","0"
"53497","1","1"
"53498","0","0"
"53499","0","0"
"53500","0","0"
"53501","0","0"
"53502","0","0"
"53503","0","0"
"53504","0","0"
"53505","0","0"
"53506","0","0"
"53507","0","0"
"53508","0","0"
"53509","0","0"
"53510","1","1"
"53511","1","1"
"53512","0","0"
"53513","0","0"
"53514","0","0"
"53515","0","0"
"53516","1","1"
"53517","0","0"
"53518","0","0"
"53519","0","0"
"53520","1","1"
"53521","0","0"
