"id","qdap_value_ampl","qdap_nword"
"55439","-7.73826","3356"
"55440","-1.9926","580"
"55441","0.4575","1928"
"55442","-17.36984","3343"
"55443","-7.08404","1170"
"55444","-0.99514","527"
"55445","-1.00484","422"
"55446","-2.48228","951"
"55447","-1.0907","590"
"55448","-1.47172","477"
"55449","-0.56718","666"
"55450","0.37228","248"
"55451","-1.54818","357"
"55452","-2.85538","988"
"55453","-18.83426","1589"
"55454","-2.381","1020"
"55455","-4.84392","1491"
"55456","0.83676","1031"
"55457","3.3763","2024"
"55458","-11.83768","1882"
"55459","-5.0192","830"
"55460","-1.4017","325"
"55461","-8.93406","1512"
"55462","-3.98996","352"
"55463","-2.53702","349"
"55464","-2.71204","851"
"55465","-1.70248","808"
"55466","-2.1837","264"
"55467","-1.49534","641"
"55468","-5.9607","1643"
"55469","-10.92824","928"
"55470","-7.05214","1291"
"55471","-7.21956","628"
"55472","6.7574","1930"
"55473","-7.37784","1628"
"55474","-0.50346","1151"
