"id","qdap_value_ampl","qdap_nword"
"51173","-1.31266","755"
"51174","-16.58844","2119"
"51175","-3.11484","486"
"51176","-3.8725","807"
"51177","-4.85556","1067"
"51178","-1.31682","1230"
"51179","-4.25744","1422"
"51180","-0.10412","1957"
"51181","-2.99274","826"
"51182","-7.21346","1182"
"51183","-0.91244","1249"
"51184","2.33212","1426"
"51185","-0.55444","991"
"51186","6.85304","1561"
"51187","-5.2073","980"
"51188","-3.02362","1181"
"51189","-4.71122","2102"
"51190","-7.025","1128"
"51191","-3.84004","581"
"51192","-2.9153","415"
"51193","-0.55952","967"
"51194","0.65118","2651"
"51195","-1.30988","749"
"51196","-1.36318","738"
"51197","-0.86492","855"
"51198","-6.09036","1527"
"51199","-3.58402","1859"
"51200","-10.9159","1522"
