"id","qdap_value_ampl","qdap_nword"
"42008","-4.0854","205"
"42009","0.78858","317"
"42010","-2.3043","877"
"42011","-4.1802","1226"
"42012","-0.65318","587"
"42013","-3.76726","932"
"42014","-3.11884","1527"
"42015","-1.1897","105"
"42016","-10.10428","1552"
"42017","1.13202","482"
"42018","0.4883","293"
"42019","-2.59714","890"
"42020","-3.90854","632"
"42021","-1.98672","461"
"42022","-5.73816","1272"
"42023","-7.83618","1948"
"42024","0.43054","783"
"42025","-4.8456","2615"
"42026","-0.33676","475"
"42027","-0.55582","234"
"42028","0.0667200000000001","468"
"42029","-5.9518","1250"
"42030","-1.45636","878"
"42031","0.0408999999999999","246"
"42032","-2.43094","467"
"42033","-0.604","390"
"42034","-0.7309","479"
"42035","-1.63578","538"
"42036","-1.5855","295"
"42037","0.004","65"
"42038","-2.36126","1170"
"42039","0.7666","240"
"42040","-0.31716","454"
"42041","-1.37548","622"
"42042","-1.5247","293"
"42043","-1.5574","526"
"42044","-3.86638","965"
"42045","-1.314","509"
"42046","-3.16882","696"
"42047","-3.0303","330"
"42048","0.3295","703"
"42049","-1.43974","984"
"42050","-1.0259","738"
"42051","-0.6175","429"
"42052","0.5145","357"
"42053","-1.32888","259"
"42054","-0.7817","222"
"42055","3.35982","2042"
"42056","-11.65016","795"
"42057","-2.37892","492"
"42058","1.92792","1695"
"42059","1.03068","312"
"42060","-1.48748","1343"
"42061","-5.86428","1545"
"42062","-0.18736","1278"
"42063","-0.57112","158"
"42064","0.1959","136"
"42065","-0.2703","664"
"42066","0.23838","646"
"42067","2.411","636"
"42068","-1.969","776"
"42069","-0.131","163"
"42070","-2.17042","1256"
"42071","-11.43962","1340"
"42072","2.57844","609"
"42073","0.51","757"
"42074","2.27042","592"
"42075","-1.189","180"
"42076","1.37342","721"
"42077","0.0406799999999997","1126"
"42078","-1.82624","211"
"42079","2.27844","550"
"42080","0.13002","306"
"42081","-0.1093","138"
"42082","-1.88106","912"
"42083","0.1599","154"
"42084","0.59858","357"
"42085","-1.82912","571"
"42086","-5.2077","659"
"42087","1.19014","601"
"42088","-2.12812","258"
"42089","0.71824","571"
"42090","-4.79366","372"
"42091","-0.87926","212"
"42092","-10.17592","765"
"42093","0.75266","1481"
"42094","-2.10834","1511"
