"id","qdap_value_ampl","qdap_nword"
"43114","-1.60822","219"
"43115","0.8274","269"
"43116","-27.91674","5613"
"43117","0.95002","1121"
"43118","-2.0066","782"
"43119","0.59452","997"
"43120","0.8975","336"
"43121","-2.75082","1693"
"43122","-0.92642","951"
"43123","0.46594","290"
"43124","-0.27564","862"
"43125","-1.76924","1650"
"43126","0.008","73"
"43127","-3.95866","2636"
"43128","0.6728","73"
"43129","-1.68272","284"
"43130","-4.45238","231"
"43131","-2.9805","615"
"43132","-13.95398","1698"
"43133","-1.98738","3266"
"43134","-0.15064","662"
"43135","-10.20538","2622"
"43136","-2.07748","1492"
"43137","-3.72844","1464"
"43138","0.2554","204"
"43139","-0.20594","715"
"43140","1.53124","376"
"43141","-6.91256","2300"
"43142","-1.21366","375"
"43143","-2.70706","646"
"43144","-3.28992","621"
"43145","-0.15064","685"
"43146","-1.5137","354"
"43147","-2.27286","345"
"43148","-1.24964","562"
"43149","-2.13322","928"
"43150","-2.637","844"
"43151","-2.637","844"
"43152","-3.40946","274"
"43153","-3.1647","890"
"43154","1.25092","942"
"43155","-1.90394","574"
"43156","-1.761","574"
"43157","-1.5089","351"
"43158","-6.64738","1526"
"43159","2.69576","1540"
"43160","-0.81286","404"
"43161","-4.46234","1438"
"43162","-0.3977","286"
"43163","0.6214","211"
"43164","1.73494","1507"
"43165","-0.94116","725"
"43166","0.59838","178"
"43167","-0.43972","1075"
"43168","-2.2423","371"
"43169","1.75424","1389"
"43170","-1.11652","280"
"43171","-1.8867","181"
"43172","-3.346","1728"
"43173","-0.75466","185"
"43174","-6.37098","815"
"43175","-3.11666","951"
"43176","-0.7065","472"
"43177","-0.3977","293"
"43178","-0.72184","103"
"43179","-0.2636","105"
"43180","-2.2423","376"
