"id","qdap_value_ampl","qdap_nword"
"54816","-0.3684","194"
"54817","1.8551","589"
"54818","0.90492","1854"
"54819","0.08224","563"
"54820","-0.1933","155"
"54821","0.69094","661"
"54822","-1.6085","208"
"54823","0.6621","764"
"54824","-4.90186","1699"
"54825","-1.02004","151"
"54826","-3.09282","1158"
"54827","0.18012","480"
"54828","-3.87694","1358"
"54829","-4.63776","370"
"54830","-2.1166","731"
"54831","-13.492","2010"
"54832","-0.85772","1036"
"54833","-1.12224","508"
"54834","-1.4991","636"
"54835","-3.13032","768"
"54836","-5.24506","1258"
"54837","-0.1313","760"
"54838","-1.99332","900"
"54839","-2.1411","394"
"54840","0.13968","287"
"54841","3.1141","959"
"54842","-0.9942","308"
"54843","-5.35756","1063"
"54844","-8.99518","1046"
"54845","-2.35906","562"
"54846","-2.49986","615"
"54847","-5.29304","2134"
"54848","-7.58342","1398"
"54849","-5.10482","1123"
"54850","2.96926","1964"
