"title","number","date","keywords","link"
"Doris Leuthard: Die Erneuerbare","2012.37.54100","2012-09-05","Politik, Doris Leuthard, Doris-leuthard, Schweiz","http://www.zeit.de/2012/37/CH-Leuthard"
"Fragen Sie Dr. Notter!: Der Lohn der Präsidenten ist Öffentlichkeit","2012.37.54101","2012-09-05","Politik, Fragen Sie Dr. Notter!, Schweiz","http://www.zeit.de/2012/37/CH-Notter"
"Syrien-Krieg: Der Tod kommt von oben","2012.37.54102","2012-09-12","Politik, Syrien-Krieg, Syrien, Buergerkrieg, Aleppo","http://www.zeit.de/2012/37/DOS-Syrien-Aleppo"
"Altersarmut: Generation Erblast","2012.37.54103","2012-09-06","Politik, Altersarmut, Altersversorgung, Alter, Ursula-von-der-leyen, Rente","http://www.zeit.de/2012/37/01-Generation-Erblast"
"Zeitgeist: Postdemokratie","2012.37.54104","2012-09-06","Politik, Zeitgeist","http://www.zeit.de/2012/37/P-Zeitgeist"
"Krieg in Syrien: Mein Freund Zihad","2012.37.54105","2012-09-06","Politik, Krieg in Syrien, Syrien, Buergerkrieg","http://www.zeit.de/2012/37/P-oped-Syrien"
"Russland: Wendet Russland sich Asien zu?","2012.37.54106","2012-09-05","Politik, Russland, Russland, Aussenpolitik, Asien","http://www.zeit.de/2012/37/Russland-Asien-Wirtschaft-Buendnis"
"Euro-Rettung: Die große Illusion","2012.37.54107","2012-09-10","Politik, Euro-Rettung, Euro, Euro-krise, Stabilitaetspakt","http://www.zeit.de/2012/37/Euro-Krise-ESM-Verfassungsgericht"
"Niederlande: Alle gegen Brüssel","2012.37.54108","2012-09-06","Politik, Niederlande, Niederlande, Wahl","http://www.zeit.de/2012/37/Niederlande-Wahl-Wilders-Europa"
"Syrien-Intervention: Draußen vor dem Amt","2012.37.54109","2012-09-06","Politik, Syrien-Intervention, Syrien, Intervention","http://www.zeit.de/2012/37/Syrien-Berlin-Hungerstreik"
"Schweizer Steuerabkommen: Lohnt sich ein Steuerabkommen mit der Schweiz?","2012.37.54110","2012-09-05","Politik, Schweizer Steuerabkommen, Steuer, Schweiz","http://www.zeit.de/2012/37/Steuer-CD-Schweiz-Abkommen"
"US-Wahlkampf: Keine Fiesta für den Präsidenten","2012.37.54111","2012-09-14","Politik, US-Wahlkampf, Us-wahlkampf, Us-wahl, Barack-obama","http://www.zeit.de/2012/37/Hispanics-US-Wahlen"
"Irak-Krieg: Kriegsherren im Westen","2012.37.54112","2012-09-16","Politik, Irak-Krieg, Internationaler-strafgerichtshof, Irakkrieg, Irak-krieg, George-w.-bush, Tony-blair","http://www.zeit.de/2012/37/Irak-Krieg-Blair-Bush-Strafgerichtshof"
"Schmidt trifft Lee: Wie chinesisch wird die Welt?","2012.37.54113","2012-09-16","Politik, Schmidt trifft Lee, Lee-kuan-yew, Helmut-schmidt, China","http://www.zeit.de/2012/37/Schmidt-Lee"
