"id","qdap_value_ampl","qdap_nword"
"29747","-3.45074","1902"
"29748","-1.75774","641"
"29749","-1.7362","175"
"29750","2.06572","1943"
"29751","0.9716","190"
"29752","0.549","302"
"29753","-1.01954","363"
"29754","-5.16668","1228"
"29755","-0.93214","447"
"29756","-5.10448","808"
"29757","-1.98626","1044"
"29758","0.6821","200"
"29759","-3.54408","1292"
"29760","1.0362","191"
"29761","0.16786","331"
"29762","NaN","1844"
"29763","-10.07324","1088"
"29764","-8.01004","2115"
"29765","-2.98846","224"
"29766","1.34624","1552"
"29767","NaN","5310"
"29768","-4.68774","1594"
"29769","-2.08402","1362"
"29770","0.3465","133"
"29771","-3.6985","363"
"29772","1.24984","694"
"29773","-2.18144","1745"
"29774","-0.6208","217"
"29775","-3.6014","1735"
"29776","-2.54902","458"
"29777","0.8291","202"
"29778","1.219","594"
"29779","-2.7981","129"
"29780","0.65346","126"
"29781","-0.1633","137"
"29782","-6.27528","1407"
"29783","0.20086","883"
"29784","0.3719","136"
"29785","-1.61524","474"
"29786","-8.1006","1135"
"29787","-6.43472","985"
