"id","qdap_value_ampl","qdap_nword"
"50664","1.06602","2220"
"50665","-0.36612","1528"
"50666","-3.55256","1850"
"50667","-0.9011","522"
"50668","-3.25116","1548"
"50669","-4.0138","1349"
"50670","-6.05674","693"
"50671","-2.39688","1052"
"50672","-6.50738","810"
"50673","-6.221","1004"
"50674","-5.73466","613"
"50675","-4.13424","1805"
"50676","-8.08366","780"
"50677","1.58906","1195"
"50678","-5.38396","2644"
"50679","-0.9795","577"
"50680","-5.96438","1014"
"50681","-3.41624","1346"
"50682","-12.57676","1880"
"50683","-5.93228","2151"
"50684","1.28952","590"
"50685","0.8159","1061"
"50686","-4.34944","822"
"50687","-9.4345","790"
