"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"44966","-2.0636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44967","-3.6972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44968","1.719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44969","-2.904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44970","-2.8104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44971","-13.5354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44972","0.8911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44973","-0.6938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44974","0.3894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44975","0.2492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44976","-2.5774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44977","0.1329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44978","-8.4847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44979","-2.2839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44980","-0.414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44981","-3.3375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44982","-2.6515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44983","-4.8639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44984","-2.8144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44985","-12.2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44986","-5.5678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44987","-11.6415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44988","1.0216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44989","-0.5857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44990","0.0737999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44991","-2.2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44992","0.6745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44993","0.0137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44994","-9.0305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44995","0.7894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44996","-8.5385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44997","-1.0862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44998","-8.6076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44999","-0.0266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
