"id","qdap_value_ampl","qdap_nword"
"43471","-0.24254","229"
"43472","-3.70436","1699"
"43473","-1.50996","1674"
"43474","0.5928","1290"
"43475","-3.56396","1491"
"43476","0.195","66"
"43477","-0.6296","360"
"43478","-1.0281","276"
"43479","-0.0552600000000003","863"
"43480","NaN","5417"
"43481","1.36834","1675"
"43482","0.69778","2419"
"43483","-0.1841","335"
"43484","-6.32198","748"
"43485","0.57068","1230"
"43486","-3.0524","156"
"43487","-3.54648","2022"
"43488","-2.70584","830"
"43489","0.0716799999999998","2468"
"43490","-8.4897","2047"
"43491","-0.2304","194"
"43492","-1.95972","308"
"43493","3.92318","832"
"43494","0.0233599999999999","389"
"43495","-1.22158","2072"
"43496","3.0374","409"
"43497","0.22856","585"
"43498","-0.48596","1377"
"43499","-4.63974","1047"
"43500","-15.06786","1664"
"43501","-0.99676","1686"
"43502","-0.05284","371"
"43503","-7.17828","649"
"43504","-3.13918","365"
"43505","-0.2449","213"
"43506","NaN","5371"
"43507","-0.7663","134"
"43508","-5.9089","698"
"43509","0.77086","679"
"43510","0.33282","162"
"43511","-15.85114","2442"
"43512","1.09294","870"
"43513","-3.51628","1820"
"43514","-3.5173","260"
"43515","2.26388","585"
"43516","-5.63878","830"
"43517","-0.2958","172"
"43518","-6.49456","1030"
"43519","-1.34304","378"
"43520","-11.23068","1369"
"43521","12.07262","1520"
"43522","-5.11656","1316"
"43523","-2.49484","910"
"43524","-1.6725","229"
"43525","-4.3268","351"
"43526","-2.30522","1647"
"43527","3.04262","1052"
"43528","-2.7972","311"
"43529","-0.58806","880"
"43530","-0.6552","61"
"43531","-2.264","310"
"43532","2.78602","1375"
"43533","-6.63866","857"
"43534","-0.6823","229"
