"id","qdap_value_ampl","qdap_nword"
"56067","-2.5536","493"
"56068","-1.20846","501"
"56069","-8.56684","1518"
"56070","0.1971","225"
"56071","-0.33108","1276"
"56072","-2.12628","362"
"56073","1.7123","374"
"56074","-5.23626","905"
"56075","-10.43894","1537"
"56076","-4.70854","605"
"56077","0.90138","660"
"56078","-1.80832","971"
"56079","-0.3056","355"
"56080","-1.49518","1008"
"56081","-3.92442","1836"
"56082","-1.08156","4874"
"56083","-0.01084","707"
"56084","-1.07528","905"
"56085","-3.3799","595"
"56086","-7.07274","919"
"56087","-1.8507","1517"
"56088","-7.74316","739"
"56089","-5.8449","1215"
"56090","-3.80668","600"
"56091","-2.66658","2574"
"56092","5.2458","3176"
"56093","-2.31366","939"
"56094","3.76688","2721"
"56095","-1.4456","297"
"56096","-8.05762","573"
"56097","-1.87768","699"
"56098","-0.80136","1602"
"56099","-0.25016","530"
"56100","-0.65888","772"
"56101","-0.75604","1352"
"56102","-1.00756","475"
"56103","1.97278","1069"
"56104","-2.06032","877"
"56105","-0.62242","304"
"56106","-2.8502","1895"
"56107","-3.71514","1221"
"56108","-0.0122000000000001","335"
"56109","-2.96502","582"
"56110","-5.44784","1127"
"56111","-5.46122","1264"
"56112","-5.87926","3415"
