"id","qdap_value_ampl","qdap_nword"
"31941","0.0904","77"
"31942","-6.79364","1164"
"31943","3.40972","567"
"31944","-3.30402","1785"
"31945","-6.43104","891"
"31946","-1.34138","1414"
"31947","-0.7729","350"
"31948","-2.0592","551"
"31949","-7.13954","730"
"31950","2.1831","368"
"31951","-4.23722","691"
"31952","-2.80618","1418"
"31953","2.05028","637"
"31954","-4.0842","662"
"31955","-7.9807","1106"
"31956","-13.46664","2235"
"31957","-4.09648","866"
"31958","0.016","92"
"31959","-2.94614","583"
"31960","-4.079","462"
"31961","-0.4655","524"
"31962","0.78774","809"
"31963","-8.14654","1121"
"31964","-0.85186","982"
"31965","-2.20646","608"
"31966","-4.74226","1725"
"31967","-0.50908","445"
"31968","2.247","329"
"31969","-1.3861","454"
"31970","-0.71592","234"
"31971","0.939","211"
"31972","-11.65108","1036"
"31973","0.118","309"
"31974","-1.64388","206"
"31975","-3.6852","635"
"31976","-4.57824","1326"
"31977","-1.96918","848"
"31978","-3.13686","501"
"31979","-12.65328","1386"
"31980","-8.61462","3864"
"31981","1.4592","1614"
"31982","-1.55238","140"
"31983","-0.2642","133"
"31984","0.3152","219"
"31985","-2.46422","963"
"31986","-6.45288","928"
"31987","0","41"
"31988","-3.1794","1147"
"31989","-2.43076","1137"
"31990","2.39386","2731"
"31991","-5.3982","1583"
"31992","0.0248","194"
"31993","-1.0604","1372"
"31994","-1.7188","427"
"31995","-1.25542","853"
"31996","-4.671","2231"
"31997","-0.25878","205"
"31998","4.04306","1205"
"31999","-1.02074","167"
"32000","-0.5888","289"
"32001","-4.59722","1239"
