"title","number","date","keywords","link"
"Irak-Krise: Ein Ultimatum an die Völkergemeinschaft","2002.39.28341","2006-07-31","Politik, Irak-Krise, Internationale_Beziehungen, Internationale_Beziehungen, Krieg, Voelkerrecht, Innenpolitik, Recht, Präventivkrieg, Terrorismus, Innere_sicherheit, International, Golfkrieg, Internationale_Beziehungen, Internationale Beziehungen, Krieg, Völkerrecht, Innenpolitik, Recht, Präventivkrieg, Terrorismus, Innere Sicherheit, International, Saddam Hussein, George W.  Bush, UN-Sicherheitsrat, Sicherheitsrat, Vereinte Nationen, Irak, USA, Gewalt, Krieg, Resolution, Taliban, UN-Vollversammlung, Israel, Kosovo, Serbien, Ägypten, Washington D.C","http://www.zeit.de/2002/39/200239_voelkerrecht_ira.xml"
"Aus Spaß ist Ernst geworden","2002.39.28342","2002-09-19","Politik, , Rotgrün, Bill Clinton, Franz Müntefering, Gerhard Schröder, Hans Eichel, Helmut Kohl, Joschka Fischer, Oskar Lafontaine, Peter Hartz, Rudolf Scharping, SPD, Moritz Hunzinger, Auswärtiges Amt, Berlin, Bonn","http://www.zeit.de/2002/39/Aus_Spass_ist_Ernst_geworden"
"Kohls große Kinder","2002.39.28343","2002-09-19","Politik, , Angela Merkel, Edmund Stoiber, Helmut Kohl, CDU, Wolfgang Schäuble, Roland Koch, Friedrich Merz, Bundesrat, Kanzleramt, Populismus, Bundesrepublik Deutschland, Irak, Kinder, Erfurt, Hessen, Nordrhein-Westfalen, Saarland","http://www.zeit.de/2002/39/Kohls_grosse_Kinder"
"Worte der Woche","2002.39.28344","2002-09-19","Politik, , Grüne, UN, Apotheke, Bundesgesundheitsminister, Dosenpfand, Einwanderung, Geld, Geschichte, Gesundheitsminister, US-Präsident, Vereinte Nationen, Wahlkampf, Danzig","http://www.zeit.de/2002/39/Worte_der_Woche"
"Schwerter zu Wahlzetteln","2002.39.28345","2002-09-19","Politik, , Europäische Union, Bundesverband der Deutschen Industrie, Bürgerkrieg, Mazedonien, Skopje","http://www.zeit.de/2002/39/Schwerter_zu_Wahlzetteln"
"Drei Kreuze machen","2002.39.28346","2002-09-19","Politik","http://www.zeit.de/2002/39/Drei_Kreuze_machen"
"Gesetzwidrig","2002.39.28347","2002-09-19","Politik, , Demoskopie, Edmund Stoiber, Arbeitsmarkt, Flut, Infratest, Irak-Krieg, Kanzleramt, Märchen, Tracht, Wahl, Ökonomie, Irak, Allensbach","http://www.zeit.de/2002/39/Gesetzwidrig"
"Lernen von Montesquieu","2002.39.28348","2002-09-19","Politik, , Lernen, Architektur, Gründung, Justiz, Sprache, Vertrag, Brüssel, London, Madrid","http://www.zeit.de/2002/39/Lernen_von_Montesquieu"
"Rüsten für den Regimewechsel","2002.39.28349","2002-09-19","Politik, , George W.  Bush, Gerhard Schröder, Saddam Hussein, Tony Blair, Colin Powell, UN-Sicherheitsrat, China, Irak, Allianz, Georgien, Katar, Resolution, Saudi Arabien, Stützpunkt, US-Marine, USA, Israel, Russland, Türkei, Bagdad, Kuwait, New York, Bahrain","http://www.zeit.de/2002/39/Ruesten_fuer_den_Regimewechsel"
"Tödliche Hilfe","2002.39.28350","2002-09-19","Politik, , Binalshibh, Europäische Union, John Ashcroft, Zacarias Moussaoui, Otto Schily, Attentat, Bundesgerichtshof, Herta Däubler-Gmelin, Justizminister, Sanktion, Todesstrafe, USA, Pakistan, Türkei, Berlin, Hamburg, Kopenhagen, Washington D.C","http://www.zeit.de/2002/39/Toedliche_Hilfe"
