"id","qdap_value_ampl","qdap_nword"
"28384","-3.57388","1627"
"28385","0.3571","1518"
"28386","-4.6421","972"
"28387","-3.59394","767"
"28388","0.75224","639"
"28389","-4.09388","998"
"28390","-2.77996","1786"
"28391","-0.51444","254"
"28392","-4.59742","837"
"28393","-1.67556","281"
"28394","1.4946","457"
"28395","1.21842","506"
"28396","0.4975","142"
"28397","-7.11518","1410"
"28398","-9.07102","1169"
"28399","-14.34034","1785"
"28400","-0.0707000000000001","139"
"28401","-3.562","467"
"28402","-1.3219","137"
"28403","-3.35388","913"
"28404","-0.64232","404"
"28405","-8.14648","1510"
"28406","-0.56142","556"
"28407","-0.48756","785"
"28408","-4.10326","308"
"28409","-3.57518","1256"
"28410","-6.7139","1303"
"28411","-19.22326","2825"
"28412","-4.59562","463"
"28413","-1.0595","506"
"28414","-16.87672","1989"
"28415","0.0616199999999996","1988"
"28416","-1.906","213"
"28417","-8.95348","1378"
"28418","0.1522","370"
"28419","-7.6943","848"
"28420","0.5825","126"
"28421","-0.6853","1095"
"28422","-0.39796","1295"
"28423","0.71652","1446"
"28424","3.01912","931"
"28425","1.73532","563"
"28426","-0.557","157"
"28427","0.92674","346"
"28428","-3.49636","1339"
"28429","-0.9892","317"
"28430","4.66338","1428"
"28431","0.012","126"
"28432","-2.9546","571"
"28433","-1.39418","150"
