"id","qdap_value_ampl","qdap_nword"
"33678","-4.97358","875"
"33679","-3.19456","1426"
"33680","-10.8039","1552"
"33681","0","15"
"33682","-4.3266","465"
"33683","-11.00546","2334"
"33684","-1.0334","401"
"33685","-6.0659","1977"
"33686","-1.38974","435"
"33687","-13.01518","927"
"33688","1.33742","963"
"33689","0.30474","396"
"33690","-2.53998","675"
"33691","-5.8904","509"
"33692","-2.28318","607"
"33693","0.004","88"
"33694","-3.00634","349"
"33695","-5.13518","466"
"33696","-19.8326","1668"
"33697","-2.3961","1729"
"33698","-5.93098","1132"
"33699","-3.5126","655"
"33700","-5.17548","1776"
"33701","-4.5252","545"
"33702","-7.61438","1018"
"33703","-6.16438","1701"
"33704","1.71254","1248"
"33705","0.3025","124"
"33706","0.7166","132"
"33707","0.69964","172"
"33708","0.1015","164"
"33709","-1.4263","338"
"33710","-2.1145","202"
"33711","-3.46092","1154"
"33712","-7.41528","914"
"33713","-5.92684","2477"
"33714","-7.35452","963"
"33715","-0.9916","1246"
