"id","qdap_value_ampl","qdap_nword"
"57787","-4.52878","551"
"57788","-1.05726","459"
"57789","-9.56672","1125"
"57790","0.0267999999999999","1449"
"57791","-11.33448","1758"
"57792","-2.49382","1000"
"57793","0.57876","402"
"57794","-3.2458","520"
"57795","-0.2285","271"
"57796","-5.28232","1005"
"57797","-17.2647","3399"
"57798","3.14006","850"
"57799","-8.38246","2032"
"57800","-2.20908","1513"
"57801","-3.4989","465"
"57802","-5.93288","1526"
"57803","-6.1201","876"
"57804","-5.88956","771"
"57805","-5.20544","535"
"57806","-0.4273","559"
"57807","-5.35322","1106"
"57808","-6.35548","1297"
"57809","0.49644","410"
"57810","-5.98864","1606"
"57811","-0.0164999999999999","287"
"57812","-4.69996","575"
"57813","1.21412","542"
"57814","0.3781","323"
"57815","5.9126","1557"
"57816","-12.8784","1643"
