"id","qdap_value_ampl","qdap_nword"
"25222","-0.41218","209"
"25223","-0.2085","175"
"25224","-5.30698","1922"
"25225","-1.71206","542"
"25226","1.6497","1168"
"25227","-1.96418","1152"
"25228","-1.5827","301"
"25229","-0.55946","535"
"25230","-2.6449","1170"
"25231","NaN","1664"
"25232","-1.51504","1002"
"25233","-6.40318","977"
"25234","0.69152","185"
"25235","-1.09294","598"
"25236","-6.3973","2165"
"25237","2.4381","657"
"25238","-8.2182","1411"
"25239","0.34258","360"
"25240","-3.92738","624"
"25241","-15.95654","4434"
"25242","-1.77604","1669"
"25243","0.22948","577"
"25244","-1.35822","459"
"25245","0.76578","844"
"25246","-3.85232","568"
"25247","0.55794","423"
"25248","-0.1336","144"
"25249","-0.1995","117"
"25250","0.20094","145"
"25251","0.012","84"
"25252","0.3303","123"
"25253","-0.29128","107"
"25254","-6.54484","716"
"25255","-0.0471200000000001","180"
"25256","0.1989","99"
"25257","-0.58308","197"
"25258","1.39406","1251"
"25259","0.22408","467"
"25260","-1.41458","460"
