"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"9363",-0.0574902600446371,393,13,5,-4.2127,0.4519,398,-3.7608,0.4399,-3.0783,-2.6384
"9364",0.0749327279961711,1447,32,28,-7.0378,5.4411,1455,-1.5967,3.7388,-4.8574,-1.1186
"9365",-0.0148152370186958,601,11,13,-4.4259,0.3447,606,-4.0812,0.2266,-4.0168,-3.7902
"9366",0.054790511882147,468,2,6,-0.0096,1.0765,472,1.0669,1.0685,0,1.0685
"9367",0.0167952105091064,354,9,12,-2.6166,1.316,361,-1.3006,0.6522,-2.6022,-1.95
"9368",-0.0390636101678309,610,15,11,-3.6377,1.2091,614,-2.4286,0.5391,-3.5676,-3.0285
"9369",0.0399035992379492,1008,22,21,-6.2943,2.8132,1014,-3.4811,2.7496,-6.1862,-3.4366
"9370",0.0105016212242857,662,12,47,-2.4996,3.1404,667,0.6408,2.6331,-2.4708,0.1623
"9371",-0.00376748519202546,976,23,38,-6.4668,2.1739,981,-4.2929,1.2647,-4.7283,-3.4636
"9372",0.026367192496081,638,16,16,-4.3089,1.204,643,-3.1049,1.1332,-3.8814,-2.7482
"9373",-0.0316989631487511,1360,30,35,-8.4328,2.9254,1366,-5.5074,2.481,-6.7117,-4.2307
"9374",-0.0348780216200443,1372,60,45,-14.9755,2.4518,1377,-12.5237,1.9872,-11.7638,-9.7766
"9375",0.0457030991103742,2460,63,75,-16.8743,3.5505,2465,-13.3238,2.5066,-14.2054,-11.6988
"9376",0.0573781424881663,599,20,14,-5.8872,0.5087,602,-5.3785,0.3822,-4.134,-3.7518
"9377",0.070262546101144,429,13,14,-3.1056,1.7652,436,-1.3404,1.714,-1.8848,-0.1708
"9378",0.0067461161666053,120,0,3,0,0.0779,123,0.0779,0,0,0
"9379",0.0505441611396701,719,20,21,-4.2712,1.788,723,-2.4832,1.5567,-4.2232,-2.6665
"9380",0.0868103830825502,969,36,33,-13.5941,2.1814,974,-11.4127,1.5081,-11.3469,-9.8388
"9381",-0.00490465912774989,345,11,9,-1.9253,0.8054,349,-1.1199,0.7854,-1.8437,-1.0583
"9382",0.108208429443051,395,4,14,-0.3506,2.5172,401,2.1666,1.742,-0.1705,1.5715
"9383",-0.000184342889434216,678,15,19,-3.0599,1.9181,681,-1.1418,1.7714,-3.0263,-1.2549
"9384",-0.125107216229517,389,14,5,-4.8765,0.02,393,-4.8565,0,-4.7924,-4.7924
"9385",-0.0554526825320471,123,1,3,-0.623,0.0196,128,-0.6034,0,-0.623,-0.623
"9386",0.0333604658416685,1057,25,33,-5.4577,3.1425,1062,-2.3152,2.423,-3.689,-1.266
"9387",-0.0197272966835254,964,24,41,-7.068,3.4945,970,-3.5735,3.2177,-6.9289,-3.7112
"9388",-0.136090523580884,493,16,18,-3.7465,2.3108,498,-1.4357,2.2668,-3.2559,-0.9891
"9389",-0.125259879827584,4929,155,102,-41.0852,11.9334,4952,-29.1518,8.7542,-23.7343,-14.9801
"9390",-0.0758298284473395,170,1,6,-0.5365,0.2167,175,-0.3198,0.1967,-0.5365,-0.3398
"9391",0.0193518732099547,1531,37,68,-11.5067,5.6242,1538,-5.8825,4.4555,-9.9396,-5.4841
"9392",0.00858596003236793,93,1,10,-0.7706,0.8614,96,0.0908000000000001,0.4654,-0.7706,-0.3052
"9393",0.0706026601596683,185,3,6,-0.6344,0.7355,190,0.1011,0.7235,-0.6296,0.0939000000000001
"9394",-0.00666023417094494,406,5,12,-2.5486,0.048,409,-2.5006,0,-2.5319,-2.5319
"9395",0.0406154662989825,857,13,28,-4.1832,1.0884,860,-3.0948,0.9253,-4.1133,-3.188
"9396",-0.0751179791604984,643,21,22,-5.975,0.8854,645,-5.0896,0.6965,-4.9968,-4.3003
"9397",0.113774146806212,1080,19,40,-7.7879,2.1812,1085,-5.6067,1.8788,-7.5743,-5.6955
"9398",0.0471829314065516,1179,25,40,-7.1118,2.4574,1184,-4.6544,1.9772,-5.8441,-3.8669
"9399",-0.153318692563437,188,6,4,-1.4124,0.3836,191,-1.0288,0.3716,-1.3458,-0.9742
"9400",-0.179154161691059,367,11,7,-4.108,0.4062,372,-3.7018,0.3822,-4.0571,-3.6749
"9401",0.092184990396456,603,12,36,-4.6133,1.5573,607,-3.056,1.3722,-4.4602,-3.088
"9402",0.0644658760716077,681,9,34,-1.8551,2.6398,686,0.7847,2.3904,-0.919,1.4714
"9403",0.00826223128914768,674,8,17,-2.1285,2.0776,678,-0.0509000000000004,1.67,-2.0721,-0.4021
"9404",0.0950894811379099,468,7,17,-0.4773,2.0883,472,1.611,1.9572,-0.3618,1.5954
"9405",-0.0182783783783784,1369,41,56,-13.6967,3.3687,1373,-10.328,2.6048,-12.1842,-9.5794
"9406",-0.0411804446001649,458,11,14,-1.9985,1.1205,460,-0.878,0.9809,-1.8381,-0.8572
