"id","qdap_value_ampl","qdap_nword"
"33176","-1.7007","1224"
"33177","-3.9534","914"
"33178","-3.23884","1038"
"33179","2.97312","1259"
"33180","-1.87318","1385"
"33181","-6.80944","999"
"33182","-2.18926","2546"
"33183","-0.7894","380"
"33184","NaN","1236"
"33185","-0.5344","725"
"33186","-0.0498000000000001","214"
"33187","-1.68254","603"
"33188","-7.6017","835"
"33189","-0.92544","375"
"33190","0.88014","1302"
"33191","3.66308","726"
"33192","-1.68956","249"
"33193","-3.91306","418"
"33194","-2.45166","184"
"33195","0.80698","1535"
"33196","-2.6386","1293"
"33197","-4.8719","399"
"33198","-9.07584","1144"
"33199","-1.5917","694"
"33200","-3.53538","569"
"33201","-1.9453","269"
"33202","0.9968","137"
"33203","-0.3589","937"
"33204","-3.20648","672"
"33205","-0.68748","632"
"33206","1.18682","447"
"33207","-1.8484","574"
"33208","0.50644","592"
"33209","-1.5071","557"
"33210","-2.88786","619"
"33211","-5.00186","1051"
"33212","1.21814","1093"
"33213","-1.40572","1148"
"33214","-2.53106","547"
"33215","0.48558","370"
"33216","-7.34158","1507"
"33217","-1.44928","245"
"33218","-1.7217","755"
"33219","-24.57378","2917"
"33220","-16.09782","2505"
"33221","-2.8777","618"
"33222","-3.837","728"
"33223","-7.93192","3045"
"33224","-12.6869","1434"
"33225","-1.70562","409"
"33226","-1.55826","1353"
"33227","-0.69426","660"
"33228","-2.8768","318"
"33229","-9.97702","1734"
"33230","-0.33222","163"
"33231","-4.3256","272"
"33232","7.18522","1935"
"33233","-0.6323","931"
"33234","-1.84484","919"
"33235","2.9609","968"
"33236","4.0239","2561"
"33237","-0.0769","209"
"33238","2.05458","1570"
"33239","-2.64016","900"
"33240","0.12488","848"
"33241","-3.19744","392"
"33242","-18.2597","1760"
"33243","-0.0611","152"
"33244","-1.2398","258"
"33245","-1.80554","460"
"33246","-1.4097","178"
"33247","0.27254","201"
"33248","-4.51522","596"
"33249","-0.4438","232"
