"title","number","date","keywords","link"
NA,"1995.25.9017","1995-06-16","Politik, , Silvio Berlusconi, Herbst, Kunst, Regierung, Sender, Italien","http://www.zeit.de/1995/25/TV-Sieg"
NA,"1995.25.9018","1995-06-16","Politik, , Vereinte Nationen, David Owen, Bosnien und Herzegowina, Niederlande, Sarajevo","http://www.zeit.de/1995/25/Lob_ist_nicht_zu_ernten"
NA,"1995.25.9019","1995-06-16","Politik, , Müll, Shell AG, Abwasser, Gelöbnis, Wasserqualität, Ökologie, Überfischung, Marokko, Tunesien, Barcelona, Nordsee","http://www.zeit.de/1995/25/Muell_im_Meer"
NA,"1995.25.9020","1995-06-16","Politik, , Bundesregierung, CDU, Grüne, Werner Hoyer, Bundeskanzleramt, Auswärtiges Amt, Bernd Schmidbauer, Bundeshaushalt, Condor, Gerhard Zwerenz, Jugendarbeitslosigkeit, Oberbürgermeister, Petra Kelly, Bonn, Pforzheim, Madrid","http://www.zeit.de/1995/25/Zu_viel_versprochen"
NA,"1995.25.9021","1995-06-16","Politik, , FDP, Joseph Ratzinger, Klaus Kinkel, Arbeitskollege, Bauchtanz, Bosnien und Herzegowina, Gedenkfeier, Lee Teng-hui, Australien, Birma, China, Indonesien, Neuseeland, Thailand, Europa, Regensburg","http://www.zeit.de/1995/25/Worte_der_Woche"
NA,"1995.25.9022","1995-06-16","Politik, , Europäische Union, Erich Honecker, Polen, Basketball, Ostdeutschland, Volleyball, Wiedervereinigung, Warschau, Berlin, Brandenburg, Nordrhein-Westfalen","http://www.zeit.de/1995/25/Der_voelkerverbindende_Schiet"
NA,"1995.25.9023","1995-06-16","Politik, , Walter Ulbricht, Wolfgang Leonhard, Wilhelm Pieck, Demokratie, SPD, KPD, Bodenreform, Kommunistische Partei, Proletariat, Berlin, Moskau, Chemnitz, Dresden","http://www.zeit.de/1995/25/Als_Stalin_Demokratie_befahl"
NA,"1995.25.9024","1995-06-16","Politik, , Arabella Kiesbauer, Grüne, Cem Özdemir, Medien, Arbeitsmarkt, Bundestag, Diskriminierung, Gleichberechtigung, Hautfarbe, Minderheit, Rassismus, Berlin, München","http://www.zeit.de/1995/25/Einwanderer_in_die_Medien_"
NA,"1995.25.9025","1995-06-16","Politik, , FDP, Grüne, Wolfgang Gerhardt, Jürgen Möllemann, Liberalismus, Parteitag, Mainz, Osteuropa","http://www.zeit.de/1995/25/Frech_und_frei"
NA,"1995.25.9026","1995-06-16","Politik, , CDU, Grüne, Eigenheim, Gewerbesteuer, Industriebetrieb, Kommunalwahl, Rhetorik, Stadt, Limburg, Hessen, Köln","http://www.zeit.de/1995/25/Angst_vor_Betuchten"
NA,"1995.25.9027","1995-06-16","Politik, , Grüne, SPD, Eberhard Diepgen, Joseph Roth, Abgeordnetenhaus, DDR, Ozonbelastung, Wolfgang Wieland, Berlin, Ostberlin, Bad Godesberg, Brandenburg, Magdeburg, Berlin, Wien","http://www.zeit.de/1995/25/So_viel_Uebergang_war_nie"
