"id","qdap_value_ampl","qdap_nword"
"23923","-1.48928","1412"
"23924","0.2325","28"
"23925","-2.32226","2199"
"23926","-4.76834","1202"
"23927","0.7248","277"
"23928","0.57822","545"
"23929","-0.3164","195"
"23930","-3.84432","391"
"23931","0.3104","538"
"23932","-0.82166","769"
"23933","0.47134","443"
"23934","-2.33084","199"
"23935","-2.5587","422"
"23936","0.3243","248"
"23937","-3.1808","320"
"23938","-12.76674","1616"
"23939","-0.2816","298"
"23940","1.6553","209"
"23941","-0.2382","367"
"23942","-15.89892","1666"
"23943","-2.4394","94"
"23944","-3.9092","507"
"23945","-5.4992","1420"
"23946","-1.78528","190"
"23947","-7.2114","914"
"23948","-2.766","185"
"23949","-14.52886","5118"
"23950","1.65216","631"
"23951","-9.08408","5018"
"23952","-5.00442","644"
"23953","-1.21272","1010"
"23954","1.77762","5204"
"23955","0.5065","180"
"23956","-0.5989","289"
"23957","-1.86452","243"
"23958","0.1202","262"
"23959","-1.35504","1092"
"23960","-1.01464","511"
"23961","-4.61014","549"
"23962","-1.0149","263"
"23963","-5.00826","558"
"23964","10.15274","1540"
"23965","-0.87478","240"
"23966","-7.78546","646"
"23967","-2.45232","1096"
"23968","-1.4607","888"
"23969","-3.33906","417"
"23970","-1.0082","109"
"23971","-0.8247","349"
"23972","-9.4685","720"
"23973","2.28304","406"
"23974","-1.02294","669"
