"id","qdap_value_ampl","qdap_nword"
"29706","-11.22422","1612"
"29707","-3.2822","1293"
"29708","-0.55418","523"
"29709","-0.1204","345"
"29710","-2.62808","346"
"29711","-8.91234","1723"
"29712","-3.50608","1099"
"29713","-0.78774","1485"
"29714","0.16582","1914"
"29715","-1.62108","1169"
"29716","-5.06022","1805"
"29717","-5.18722","1381"
"29718","-3.77722","342"
"29719","-6.15886","1083"
"29720","-3.15598","1205"
"29721","-5.86554","800"
"29722","-1.15724","254"
"29723","-5.12758","314"
"29724","-4.3184","650"
"29725","-7.70542","1437"
"29726","-1.5082","806"
"29727","-5.00356","1742"
"29728","0.97052","209"
"29729","0.239719999999999","1359"
"29730","-3.41944","1573"
"29731","0.4596","207"
"29732","1.1987","577"
"29733","-1.29418","1003"
"29734","-6.10932","630"
"29735","-0.76526","359"
"29736","-7.34606","1871"
"29737","-3.06404","824"
"29738","-9.23322","1419"
"29739","-0.436","359"
"29740","-3.47612","1296"
"29741","-3.30088","219"
"29742","-0.6025","223"
"29743","-1.1004","371"
"29744","-2.5425","385"
"29745","-0.36898","888"
"29746","-0.0368999999999999","119"
