"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"48935","-3.1579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48936","-3.0869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48937","-10.3998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48938","-1.8373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48939","-5.4302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48940","-4.9797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48941","-5.06528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48942","-16.2818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48943","-19.4931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48944","-13.6206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48945","1.9588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48946","-4.3218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48947","-7.0783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48948","-3.1075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48949","1.0987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48950","-1.6797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48951","0.2965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48952","2.7328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48953","-2.8709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48954","-12.5177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48955","-7.8868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48956","-7.1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48957","-1.4032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48958","-3.1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48959","4.0365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48960","-1.7449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48961","-8.3691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48962","-3.6424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48963","-1.492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48964","-1.4383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48965","-3.4193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
