"id","qdap_value_ampl","qdap_nword"
"52596","-2.16836","531"
"52597","-0.7211","797"
"52598","-4.68892","1152"
"52599","-3.16938","1257"
"52600","-4.8802","834"
"52601","-2.26404","1044"
"52602","-8.41398","2785"
"52603","-0.15518","224"
"52604","-0.45854","523"
"52605","-0.1268","206"
"52606","-1.22496","1132"
"52607","-10.3621","1760"
"52608","-6.42744","638"
"52609","-11.36154","1477"
"52610","-2.1599","707"
"52611","-2.41656","1244"
"52612","-4.74442","1353"
"52613","-0.53716","268"
"52614","2.60366","633"
"52615","-11.06908","826"
"52616","-35.48334","4022"
"52617","-4.26576","936"
"52618","0.33164","1323"
"52619","1.11166","1959"
"52620","-1.99846","366"
"52621","4.85608","1541"
"52622","-3.58534","5298"
"52623","-8.8466","819"
"52624","0.7691","1495"
"52625","5.41558","1553"
"52626","-6.82148","1107"
"52627","0.4998","537"
"52628","-7.55404","1469"
