"id","qdap_value_ampl","qdap_nword"
"40751","-6.8858","1553"
"40752","7.43734","1692"
"40753","-1.74328","401"
"40754","-6.973","1799"
"40755","-0.91186","1522"
"40756","-2.2926","964"
"40757","2.1598","873"
"40758","-5.38428","959"
"40759","-0.1311","66"
"40760","-6.23522","511"
"40761","-2.7207","286"
"40762","-2.46572","3749"
"40763","-2.14678","658"
"40764","-0.3663","84"
"40765","-9.50238","1895"
"40766","0.15368","276"
"40767","-0.6896","650"
"40768","-1.1735","122"
"40769","-5.73318","1201"
"40770","-6.29394","5930"
"40771","-0.0214","322"
"40772","-4.22954","950"
"40773","-3.35624","414"
"40774","-4.82486","1069"
"40775","-2.09486","429"
"40776","1.09406","892"
"40777","0.0535000000000001","362"
"40778","0.0479199999999998","657"
"40779","0","23"
"40780","-0.11556","200"
"40781","0.7952","194"
"40782","-7.22104","1569"
"40783","-1.2275","1502"
"40784","-2.8211","732"
"40785","-1.61332","1369"
"40786","0.0486799999999999","2737"
"40787","0.5444","196"
"40788","1.34048","663"
"40789","-2.06126","940"
"40790","5.18034","1630"
