"title","number","date","keywords","link"
"Interventionsstopp in Syrien: Lauter Sieger","2013.38.56026","2013-09-13","Politik, Interventionsstopp in Syrien","http://www.zeit.de/2013/38/intervention-syrien-usa-russland"
"Iran: Wie geht’s so, Großer Satan?","2013.38.56027","2013-09-13","Politik, Iran, Iran, Teheran, Hassan Ruhani, Ali Akbar Haschemi Rafsandschani, Mohammed Chatami, IAEA","http://www.zeit.de/2013/38/iran-ruhani-westen"
"Das Syrien-Drama: Auch der Menschenrechtskrieg ist ein Krieg","2013.38.56028","2013-09-13","Politik, Das Syrien-Drama, Krieg, Afghanistan, Bürgerkrieg, Intervention, Syrien, USA","http://www.zeit.de/2013/38/syrien-menschenrechtskrieg-ist-auch-krieg"
"Wahlkampf Digital: Fehlende Kompetenz","2013.38.56029","2013-09-12","Politik, Wahlkampf Digital, Österreich, Wahlkampf, Internet","http://www.zeit.de/2013/38/kolumne-wahlkampf-digital-oesterreich"
"Donnerstalk: Gefühlsecht","2013.38.56030","2013-09-12","Politik, Donnerstalk","http://www.zeit.de/2013/38/dorfer-donnerstalk"
"Schweiz: Wir Insassen des Kerkers Schweiz","2013.38.56031","2013-09-12","Politik, Schweiz, Schweiz","http://www.zeit.de/2013/38/schweiz-misstrauen"
"Schweiz: Wer regiert die Schweiz?","2013.38.56032","2013-09-12","Politik, Schweiz, Schweiz, Doris Leuthard, Europäische Wirtschaftsgemeinschaft, Moritz Leuenberger, WTO, Bundesrat, Bern","http://www.zeit.de/2013/38/schweiz-macht-politiker-wirtschaft"
"Schweiz: Was haben Sie dem Land Gutes getan?","2013.38.56033","2013-09-12","Politik, Schweiz, Schweiz","http://www.zeit.de/2013/38/schweiz-anita-fetz-tito-tettamanti"
"ÖVP: Die liberale Gefahr","2013.38.56034","2013-09-12","Politik, ÖVP, Österreich, ÖVP, Josef Pröll, Volksparteien","http://www.zeit.de/2013/38/oevp-liberale-konservative"
"Frank Stronach: Erlöser und Rappelkopf","2013.38.56035","2013-09-12","Politik, Frank Stronach, Frank Stronach, ORF, Parlamentswahl, Todesstrafe, Österreich","http://www.zeit.de/2013/38/frank-stronach-oesterreich-wahlkampf"
"Dausend: Killing Me Softly","2013.38.56036","2013-09-12","Politik, Dausend","http://www.zeit.de/2013/38/kolumne-dausend"
"Der Wechselwähler: Neue K-Gruppe","2013.38.56037","2013-09-12","Politik, Der Wechselwähler","http://www.zeit.de/2013/38/kolumne-wechselwaehler"
"Freie Syrische Armee: Assad weiß, wo sie sind","2013.38.56038","2013-09-12","Politik, Freie Syrische Armee, Baschar al-Assad, Syrien","http://www.zeit.de/2013/38/syrien-aleppo-freie-syrische-armee"
"Italien: Das Vermächtnis des Zerstörers","2013.38.56039","2013-09-12","Politik, Italien, Italien, Silvio Berlusconi, Renato Brunetta, Justiz, Korruption","http://www.zeit.de/2013/38/italien-berlusconi-urteil"
"Christian Lindner: Der Nächste","2013.38.56040","2013-09-19","Politik, Christian Lindner, Christian Lindner, FDP, Hans-Dietrich Genscher, Philipp Rösler, Guido Westerwelle, Rainer Brüderle","http://www.zeit.de/2013/38/fdp-christian-lindner"
"Cemile Giousouf: Ich bin ein strategisches Signal","2013.38.56041","2013-09-19","Politik, Cemile Giousouf, Migrant, Bundestagswahl, CDU, Islam, Bundestag","http://www.zeit.de/2013/38/cdu-bundestag-muslimin"
"Bosnienkrieg: Feigheit wird bestraft","2013.38.56042","2013-09-20","Politik, Bosnienkrieg, UN, Blauhelm, Vereinte Nationen, Niederlande, Srebrenica","http://www.zeit.de/2013/38/srebrenica-un-blauhelme-urteil"
"Bundestagswahl: Europa fiebert mit","2013.38.56043","2013-09-19","Politik, Bundestagswahl, Bundeskanzlerin, Bundestagswahl, Europa, Angela Merkel, Bundesregierung, Europäische Union, CDU","http://www.zeit.de/2013/38/bundestagswahl-europa-merkel"
"Angela Merkel: Alles bleibt anders","2013.38.56044","2013-09-20","Politik, Angela Merkel, Bundeskanzlerin, Angela Merkel, CDU, Bundestagswahl, Kanzleramt","http://www.zeit.de/2013/38/merkel-methode-kanzlerin"
