"title","number","date","keywords","link"
"Wolfram Siebeck: Ach du grüne Stange!","1998.12.17092","1998-03-12","Politik, , Grüne, Fisch, Trüffel","http://www.zeit.de/1998/12/siebeck1298.txt.19980312.xml"
"Ick bin der Antizeitgeist","1998.12.17093","1998-03-12","Länderspiegel, , Wegner, Oskar Lafontaine, Rosa Luxemburg, DDR, Karl Liebknecht, Berlin, Ost-Berlin, Bayern, Paris, Saarbrücken, Sachsen, Tbilissi","http://www.zeit.de/1998/12/Ick_bin_der_Antizeitgeist"
"Mondsüchtig","1998.12.17094","1998-03-12","Politik, , Nasa, Dollar, Energie, Hotel, Körper, Matthias Claudius, Rakete, Raumfahrt, Show, Wasser","http://www.zeit.de/1998/12/Mondsuechtig"
"Unterm Strich","1998.12.17095","1998-03-12","Politik, , Bevölkerung, Bundeswehr, Dorf, Mord, Opfer, Soldat, Verbrechen, Russland","http://www.zeit.de/1998/12/Unterm_Strich"
"Das aktuelle ZEITmagazin","1998.12.17096","1998-03-12","Politik, , Deutsche Telekom, Film, Steven Spielberg, Gespräch, Morgan Freeman, Rassismus, Religion, Saison, Urlaub, Mallorca","http://www.zeit.de/1998/12/zm12.txt.19980312.xml"
"Aussitzen","1998.12.17097","1998-03-12","Politik, , Christoph Stölzl, Bewerbung, Bühne, Hoffnung, Innenminister, Klaus-Dieter Lehmann, Museum, Präsident, Ruhestand, Wahl","http://www.zeit.de/1998/12/Aussitzen"
"Gutes Zeugnis für die Truppe","1998.12.17098","1998-03-12","Politik, , Bundeswehr, Volker Rühe, Manfred Roeder, SPD, CDU, CSU, Verteidigungsministerium, Auslandseinsatz, Auswärtiges Amt, Soldat, Streitkräfte, Verteidigungsminister, Wehrbeauftragter, Wehrpflicht, Rumänien, Bonn, München","http://www.zeit.de/1998/12/Gutes_Zeugnis_fuer_die_Truppe"
"Die fünf Mark","1998.12.17099","1998-03-12","Politik, , Grüne, CDU, CSU, EU-Kommission, Gerhard Schröder, Wolfgang Schäuble, Autohersteller, Automobilindustrie, Benzin, Benzinpreis, Benzinverbrauch, Bündnisgrüne, Debatte, Fahrzeug, Motor, Parteitag, Schlaf, Steuerreform, Volkswirtschaft, Wahlkampf","http://www.zeit.de/1998/12/Die_fuenf_Mark"
"Mediendemokratie","1998.12.17100","1998-03-12","Politik, , Roger Willemsen, Christoph Schlingensief, Harald Schmidt, Joseph Roth, Alfred Biolek, Bundeskriminalamt, Epidemie, Intendant, Sat.1, Baden-Baden, Saarbrücken","http://www.zeit.de/1998/12/Mediendemokratie"
"Verkauft Europa seine Werte?","1998.12.17101","1998-03-12","Politik, , Europa, Europäische Union, Mary Robinson, China, Adam Michnik, Entlassung, Exil, Logik, Resolution, Robin Cook, Wei Jingsheng, Russland, USA, Brüssel, Genf, Peking, Warschau","http://www.zeit.de/1998/12/Verkauft_Europa_seine_Werte_"
"Sehr erwachsen","1998.12.17102","1998-03-12","Politik, , BBC, Australien, Dänemark, USA, London","http://www.zeit.de/1998/12/Sehr_erwachsen"
"Worte der Woche","1998.12.17103","1998-03-12","Politik, , FDP, Bundesliga, Fußball, Gerhard Schröder, Grüne, Hans-Dietrich Genscher, Joschka Fischer, SPD, FC Bayern München, FC Schalke 04, Wolfgang Gerhardt, Außenminister, Bundestag, Bundestagswahl, Bundeswehr, Georg Brunnhuber, Giovanni Trapattoni, Madeleine Albright, Parteitag, Rechtsstaat, Robin Cook, Sanktion, Trainer, Kosovo","http://www.zeit.de/1998/12/wowos.txt.19980312.xml"
"Wolf Schneider (20)","1998.12.17104","1998-03-12","Politik, , Fernstudium, Tunnel, Autor, Geschichte","http://www.zeit.de/1998/12/Wolf_Schneider_20_"
"Der komplette Text: Der Union fehlt es an Zuversicht und an einem Konzept für den Wahlkampf","1998.12.17105","1998-03-12","Politik, , Sozialstaat, Arbeit, Vergleich, Regierung, Reform, Partei, Kritik, Koalition, Gesundheitsreform, Abgeordnete, Sozialstaat, Arbeit und Sozialstaat, Vergleich, Regierung, Reform, Partei, Kritik, Koalition, Gesundheitsreform, Gerhard Schröder, Helmut Kohl, SPD, Wolfgang Schäuble, CDU, CSU, FDP, Angela Merkel, Grüne, Jürgen Rüttgers, Matthias Wissmann, Botschaft, Kanzleramt, Kosovo, Niedersachsen, Sachsen-Anhalt, Bayern, Schottland","http://www.zeit.de/1998/12/thema.txt.19980312.xml"
