"id","qdap_value_ampl","qdap_nword"
"51766","0.975","1120"
"51767","-4.18732","1026"
"51768","-1.26648","604"
"51769","-2.78896","1028"
"51770","-6.71834","974"
"51771","0.81638","678"
"51772","-0.97364","1130"
"51773","-3.43392","1653"
"51774","-8.5555","954"
"51775","-2.14754","4049"
"51776","-3.02142","1375"
"51777","-2.0047","224"
"51778","-8.0057","987"
"51779","-3.55862","779"
"51780","-1.58464","882"
"51781","-5.91174","1312"
"51782","-1.93788","1656"
"51783","-6.91886","1203"
"51784","-1.40432","974"
"51785","-2.2044","734"
"51786","-3.65536","846"
"51787","-1.1064","316"
"51788","-4.09342","1264"
"51789","1.54142","832"
"51790","-1.3734","493"
"51791","3.9938","1177"
"51792","-8.65372","1110"
"51793","-2.84372","1191"
"51794","-6.56402","1853"
"51795","0.0331799999999999","471"
"51796","0.96276","1585"
"51797","-1.21704","823"
"51798","-5.98226","1123"
"51799","-0.26886","661"
"51800","1.97746","2014"
"51801","-5.33472","695"
"51802","-0.0256400000000002","1400"
"51803","-2.14","2113"
"51804","-0.86412","595"
"51805","0.2799","208"
