"id","qdap_value_ampl","qdap_nword"
"50363","-2.80122","1630"
"50364","-5.4668","1044"
"50365","-9.59854","1229"
"50366","-8.33402","1248"
"50367","1.46874","1133"
"50368","1.4741","468"
"50369","-1.05962","395"
"50370","-0.83124","748"
"50371","-1.43208","535"
"50372","-7.91422","1030"
"50373","-4.51008","856"
"50374","-4.03608","1514"
"50375","-6.09724","1072"
"50376","-3.71528","709"
"50377","0.0991000000000002","1623"
"50378","-1.1747","1618"
"50379","-4.07552","1550"
"50380","-1.12336","1761"
"50381","-5.59396","1511"
"50382","0.98486","884"
"50383","-1.92488","1085"
