"id","value","nword"
"39771",0.0773956607722609,1051
"39772",-0.00395058232885998,407
"39773",0.0014935863901623,1312
"39774",0.0542271970437787,645
"39775",-0.0710512304638516,585
"39776",0.0871216457330476,2216
"39777",0.0273127095015028,1595
"39778",0.0320030872004787,830
"39779",-0.00299573712040437,1252
"39780",-0.143448460716716,1644
"39781",0.0561746291597934,1290
"39782",-0.0309071186806722,673
"39783",-0.119759361481349,785
"39784",-0.0155380154124778,1298
"39785",-0.0358241411195931,230
"39786",-0.0817335021718974,1259
"39787",-0.0629033614347329,757
"39788",0.0181502591088158,997
"39789",-0.00900811090275939,1483
"39790",-0.0289753282201259,959
"39791",-0.0165773556509821,844
"39792",-0.0308860345173207,780
"39793",-0.00622699887435942,1068
"39794",-0.0794332312210842,315
"39795",-0.0715934115583336,681
"39796",-0.00017303618253948,342
"39797",-0.0329436083297995,188
"39798",0.0995753397564593,1203
"39799",-0.000683270656201013,694
"39800",-0.0298296862019653,1062
"39801",0.00058672102945708,4239
"39802",-0.0249045606838816,168
"39803",-0.00581351741485518,262
"39804",-0.0957447974765317,607
"39805",0.0679440768741358,790
"39806",0.0629487197267751,479
"39807",-0.013433298834908,199
"39808",-5.49442255794756e-05,212
"39809",-0.0387575355782919,390
"39810",-0.0164033250308536,2123
"39811",-0.02923518189126,1302
"39812",0.03429021934688,805
"39813",-0.102996809512645,278
"39814",0.0156202386237783,922
"39815",0.00429520606964589,1660
"39816",0.00805752765741936,1282
"39817",-0.140299717942485,2141
"39818",-0.0133444376702955,956
"39819",-0.0141008794853331,177
"39820",0.0234035069579547,1276
"39821",0.0568510479941319,193
"39822",-0.000114873305378838,194
"39823",-0.0387546528223982,260
"39824",0.0549167482192152,183
"39825",0.0220013605351997,1263
"39826",0.0403605969945616,371
"39827",-0.0849788075329946,1480
"39828",0.0715384222469324,1306
"39829",0.0103934791978464,610
"39830",0.00945122676223454,1324
"39831",0.0948909150651671,210
"39832",0.0012609940551276,566
"39833",-0.0175995006331206,355
