"title","number","date","keywords","link"
"Reptil","2008.43.46819","1998-04-23","Politik","http://www.zeit.de/2008/43/Damals"
"Wir machen uns nichts vor","2008.43.46820","1998-04-23","Politik","http://www.zeit.de/2008/43/Steinbrueck-Interview"
"","2008.43.46821","1998-04-23","Politik","http://www.zeit.de/2008/43/Kustode-S_5"
"","2008.43.46822","1998-04-23","Politik","http://www.zeit.de/2008/43/Kustode-S_4"
"","2008.43.46823","1998-04-23","Politik","http://www.zeit.de/2008/43/Kustode-S_3"
"Nach Haider","2008.43.46824","1998-04-23","Politik","http://www.zeit.de/2008/43/01-Oesi-Leiter-Titel"
"Jörg Haider","2008.43.46825","1998-04-23","Politik","http://www.zeit.de/2008/43/Haider-Kasten"
"Alfred Nobel","2008.43.46826","1998-04-23","Politik","http://www.zeit.de/2008/43/KI-43-wochenstichwort"
"Die Wette gilt","2008.43.46827","1998-04-23","Politik","http://www.zeit.de/2008/43/01-Leiter-links-Titel"
"","2008.43.46828","1998-04-23","Politik","http://www.zeit.de/2008/43/ngstliche-BUs"
"","2008.43.46829","1998-04-23","Politik","http://www.zeit.de/2008/43/Regierung-Vorspann"
"","2008.43.46830","1998-04-23","Politik","http://www.zeit.de/2008/43/N-chste-Woche"
"","2008.43.46831","1998-04-23","Politik","http://www.zeit.de/2008/43/01-Angst"
"Im Querulantenstadl","2008.43.46832","1998-04-23","Politik","http://www.zeit.de/2008/43/PM-Meinung"
"","2008.43.46833","1998-04-23","Politik","http://www.zeit.de/2008/43/Regierung-in-Berlin"
"Verrückt vor Trauer","2008.43.46834","1998-04-23","Politik","http://www.zeit.de/2008/43/Haider-Headline"
"Denkt positiv","2008.43.46835","1998-04-23","Politik","http://www.zeit.de/2008/43/GoodNews-Headline"
"Istanbul","2008.43.46836","1998-04-23","Politik","http://www.zeit.de/2008/43/Mails-43"
"Jonathan Littell","2008.43.46837","1998-04-23","Politik","http://www.zeit.de/2008/43/littell-vita"
"Sehnsucht nach Sicherheit","2008.43.46838","1998-04-23","Politik","http://www.zeit.de/2008/43/01-Titel-berschrift"
"Die Konsensmaschine stottert","2008.43.46839","1998-04-23","Politik","http://www.zeit.de/2008/43/Parteienwettbewerb"
"Pflicht, Mut und sehr viel Frust","2008.43.46840","1998-04-23","Politik","http://www.zeit.de/2008/43/Bundeswehr-Headline"
"Wer verdient?","2008.43.46841","1998-04-23","Politik","http://www.zeit.de/2008/43/PM-Widerspruch"
"","2008.43.46842","1998-04-23","Politik","http://www.zeit.de/2008/43/01-Titel-Ressort"
"","2008.43.46843","1998-04-23","Politik","http://www.zeit.de/2008/43/01-Titel-Unterzeile"
"Auszeichnung I","2008.43.46844","1998-04-23","Politik","http://www.zeit.de/2008/43/WoWos_ZS-43"
"Folgen der Finanzkrise: Der sozialdemokratische Swing","2008.43.46845","1998-04-23","Politik, Folgen der Finanzkrise, Finanzkrise, Parteien, Spd, Cdu, Bundeskanzler, Merkel-angela, Steinmeier-frank-walter","http://www.zeit.de/2008/43/finanzkrise-spd"
"Ach du heilige Kuh","2008.43.46846","1998-04-23","Politik","http://www.zeit.de/2008/43/KI-43-Heilige-Tiere"
